block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Scene	5	313.3	349.7	4305	4583	278	Left	Object	Unique
1	1	study	AB	Scene	5	746.5	370.3	4624	5031	407	Right	Scene	Linking
1	1	study	AB	Scene	5	701.3	401.3	5051	5866	815	Right	Scene	Linking
1	1	study	AB	Scene	5	373.5	350.2	6915	7040	125	Left	Object	Unique
1	2	study	AB	Scene	7	260.1	305.6	7965	8300	335	Left	Object	Unique
1	2	study	AB	Scene	7	704.5	350.7	8339	8597	258	Right	Scene	Linking
1	2	study	AB	Scene	7	753.5	387.3	8615	8989	374	Right	Scene	Linking
1	2	study	AB	Scene	7	384.8	344.2	9041	9277	236	Left	Object	Unique
1	2	study	AB	Scene	7	258.2	329.6	9308	9591	283	Left	Object	Unique
1	2	study	AB	Scene	7	773.5	375.8	9637	10044	407	Right	Scene	Linking
1	2	study	AB	Scene	7	725.8	385.7	10056	10350	294	Right	Scene	Linking
1	2	study	AB	Scene	7	662.3	408.7	10370	10613	243	Right	Scene	Linking
1	3	study	AB	Scene	1	234.6	346	1987	2358	371	Left	Scene	Linking
1	3	study	AB	Scene	1	320.6	382.5	2382	2658	276	Left	Scene	Linking
1	3	study	AB	Scene	1	259.4	390.7	2682	3129	447	Left	Scene	Linking
1	3	study	AB	Scene	1	737.6	395.1	3183	3405	222	Right	Object	Unique
1	3	study	AB	Scene	1	760.8	428.3	3420	3517	97	Right	Object	Unique
1	3	study	AB	Scene	1	213.4	381.3	3562	3950	388	Left	Scene	Linking
1	4	study	AB	Scene	2	308.5	334.9	1893	2331	438	Left	Scene	Linking
1	4	study	AB	Scene	2	793.1	382.2	2416	2606	190	Right	Object	Unique
1	4	study	AB	Scene	2	681.7	384.6	2630	2957	327	Right	Object	Unique
1	4	study	AB	Scene	2	293.7	347.2	3001	3545	544	Left	Scene	Linking
1	4	study	AB	Scene	2	701.1	518.5	3769	3986	217	Right	Object	Unique
1	4	study	AB	Scene	2	722.9	364.6	4013	4410	397	Right	Object	Unique
1	5	study	AB	Scene	3	710.1	396.1	1957	2111	154	Right	Object	Unique
1	5	study	AB	Scene	3	280.7	348.4	2154	2443	289	Left	Scene	Linking
1	5	study	AB	Scene	3	339.7	357.6	2465	2907	442	Left	Scene	Linking
1	5	study	AB	Scene	3	719.6	380.9	2947	3321	374	Right	Object	Unique
1	5	study	AB	Scene	3	629.9	397.8	4436	4629	193	Right	Object	Unique
1	6	study	AB	Scene	6	229.1	396.9	3915	4164	249	Left	Object	Unique
1	6	study	AB	Scene	6	719.7	395.4	4207	4514	307	Right	Scene	Linking
1	6	study	AB	Scene	6	772.7	401	4536	4800	264	Right	Scene	Linking
1	6	study	AB	Scene	6	776.4	343.7	4818	5039	221	Right	Scene	Linking
1	6	study	AB	Scene	6	697.1	475.8	5079	5124	45	Right	Scene	Linking
1	6	study	AB	Scene	6	695.3	482.3	5181	5318	137	Right	Scene	Linking
1	6	study	AB	Scene	6	694	486	5340	5373	33	Right	Scene	Linking
1	6	study	AB	Scene	6	693.6	485.1	5419	5454	35	Right	Scene	Linking
1	6	study	AB	Scene	6	271.2	446.2	5526	5808	282	Left	Object	Unique
1	7	study	AB	Scene	4	254.6	409.9	3880	4176	296	Left	Object	Unique
1	7	study	AB	Scene	4	736.6	397.7	4215	4609	394	Right	Scene	Linking
1	7	study	AB	Scene	4	792.9	419.7	4629	5053	424	Right	Scene	Linking
1	7	study	AB	Scene	4	745.1	405.7	5068	5377	309	Right	Scene	Linking
1	7	study	AB	Scene	4	275.8	425.4	5422	5812	390	Left	Object	Unique
1	8	study	AB	Scene	8	240.1	371.9	1955	2359	404	Left	Scene	Linking
1	8	study	AB	Scene	8	699.3	364.8	2403	2645	242	Right	Object	Unique
1	8	study	AB	Scene	8	766.5	390.8	2786	2830	44	Right	Object	Unique
1	8	study	AB	Scene	8	762.5	392.7	2897	2961	64	Right	Object	Unique
1	8	study	AB	Scene	8	203.3	438.3	3024	3263	239	Left	Scene	Linking
1	8	study	AB	Scene	8	262.4	398.8	3292	3537	245	Left	Scene	Linking
1	9	study	BC	Scene	4	739.2	400.1	5995	6241	246	Right	Object	Unique
1	9	study	BC	Scene	4	293.2	399.2	6284	6650	366	Left	Scene	Linking
1	9	study	BC	Scene	4	220.7	384.9	6672	6938	266	Left	Scene	Linking
1	9	study	BC	Scene	4	713.8	385.2	6992	7198	206	Right	Object	Unique
1	9	study	BC	Scene	4	771.6	396	7222	7930	708	Right	Object	Unique
1	9	study	BC	Scene	4	770.9	400.5	7951	8243	292	Right	Object	Unique
1	9	study	BC	Scene	4	304.3	396.4	8306	8642	336	Left	Scene	Linking
1	10	study	BC	Scene	7	754.9	367.6	2002	2242	240	Right	Object	Unique
1	10	study	BC	Scene	7	248.6	399	2289	2921	632	Left	Scene	Linking
1	10	study	BC	Scene	7	727.3	392.2	2971	3212	241	Right	Object	Unique
1	10	study	BC	Scene	7	284.2	350.7	3255	3541	286	Left	Scene	Linking
1	10	study	BC	Scene	7	247.3	385.4	3561	3832	271	Left	Scene	Linking
