block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Face	8	274.2	380.8	6325	6463	138	Left	Face	Linking
1	1	study	AB	Face	8	297	388.3	6471	6938	467	Left	Face	Linking
1	1	study	AB	Face	8	728.4	408.4	6992	7446	454	Right	Object	Unique
1	1	study	AB	Face	8	332.9	376.9	7501	8374	873	Left	Face	Linking
1	1	study	AB	Face	8	312.6	352.8	8393	9043	650	Left	Face	Linking
1	2	study	AB	Face	7	321.6	383.3	7966	8134	168	Left	Face	Linking
1	2	study	AB	Face	7	752.1	425.9	8188	8464	276	Right	Object	Unique
1	2	study	AB	Face	7	777.9	414	8474	8754	280	Right	Object	Unique
1	2	study	AB	Face	7	306.9	385.2	8812	9393	581	Left	Face	Linking
1	2	study	AB	Face	7	294	406.8	10023	10527	504	Left	Face	Linking
1	2	study	AB	Face	7	292.9	393.3	10534	10641	107	Left	Face	Linking
1	3	study	AB	Face	3	305.7	381.9	1875	2527	652	Left	Face	Linking
1	3	study	AB	Face	3	789.5	387.6	2583	2845	262	Right	Object	Unique
1	3	study	AB	Face	3	298.6	397.7	2904	4646	1742	Left	Face	Linking
1	4	study	AB	Face	6	801.2	413.2	3977	4296	319	Right	Face	Linking
1	4	study	AB	Face	6	299.3	417.1	4343	4655	312	Left	Object	Unique
1	4	study	AB	Face	6	788.6	431.3	4701	4845	144	Right	Face	Linking
1	4	study	AB	Face	6	787.8	422.4	4860	5596	736	Right	Face	Linking
1	4	study	AB	Face	6	287.4	471.1	5648	6056	408	Left	Object	Unique
1	5	study	AB	Face	2	787.8	405.3	1942	2206	264	Right	Face	Linking
1	5	study	AB	Face	2	314.1	370.6	2262	2636	374	Left	Object	Unique
1	5	study	AB	Face	2	292.8	341.3	2650	2975	325	Left	Object	Unique
1	5	study	AB	Face	2	319.7	415.4	2997	3328	331	Left	Object	Unique
1	5	study	AB	Face	2	798	416	3375	4267	892	Right	Face	Linking
1	6	study	AB	Face	1	314.2	374.7	3971	4188	217	Left	Object	Unique
1	6	study	AB	Face	1	790.4	388.5	4233	4829	596	Right	Face	Linking
1	6	study	AB	Face	1	305.5	377.7	4886	5326	440	Left	Object	Unique
1	6	study	AB	Face	1	809.3	413.8	5382	5536	154	Right	Face	Linking
1	6	study	AB	Face	1	799.7	409.6	5551	6678	1127	Right	Face	Linking
1	7	study	AB	Face	5	374.2	385.1	1980	2334	354	Left	Object	Unique
1	7	study	AB	Face	5	804	401.8	2383	2813	430	Right	Face	Linking
1	7	study	AB	Face	5	313.1	389	2871	3399	528	Left	Object	Unique
1	8	study	AB	Face	4	319.2	374.8	1953	2128	175	Left	Face	Linking
