block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	3	study	AB	Scene	3	281.3	492	8086	8109	23	Left	Scene	Linking
1	10	study	BC	Scene	3	734.5	369.6	6036	6061	25	Right	Scene	Linking
1	10	study	BC	Scene	3	736.9	371.9	6082	6132	50	Right	Scene	Linking
1	10	study	BC	Scene	3	738.6	375.9	6197	6221	24	Right	Scene	Linking
1	10	study	BC	Scene	3	741.4	378.2	6283	6368	85	Right	Scene	Linking
1	10	study	BC	Scene	3	739.6	381.4	6393	6430	37	Right	Scene	Linking
1	10	study	BC	Scene	3	738.1	379.1	6451	6475	24	Right	Scene	Linking
1	10	study	BC	Scene	3	620.7	377.7	7000	7022	22	Right	Scene	Linking
1	10	study	BC	Scene	3	794.6	369.7	7177	7200	23	Right	Scene	Linking
1	10	study	BC	Scene	3	785	378.4	7444	7550	106	Right	Scene	Linking
1	10	study	BC	Scene	3	243.2	445.7	8067	8090	23	Left	Object	Unique
1	10	study	BC	Scene	3	244.5	444.6	8122	8237	115	Left	Object	Unique
1	10	study	BC	Scene	3	771.9	402.3	8362	8469	107	Right	Scene	Linking
1	12	study	BC	Scene	6	752.2	392.5	8069	8089	20	Right	Scene	Linking
1	12	study	BC	Scene	6	745.8	387.4	8154	8178	24	Right	Scene	Linking
1	12	study	BC	Scene	6	341.2	407	8372	8428	56	Left	Object	Unique
1	12	study	BC	Scene	6	273.9	436	8626	8651	25	Left	Object	Unique
1	12	study	BC	Scene	6	274.4	436.5	8769	8795	26	Left	Object	Unique
1	12	study	BC	Scene	6	695.3	405.2	10002	10158	156	Right	Scene	Linking
1	12	study	BC	Scene	6	691	405.4	10209	10327	118	Right	Scene	Linking
1	12	study	BC	Scene	6	693.8	404.4	10383	10404	21	Right	Scene	Linking
1	12	study	BC	Scene	6	745.1	405.2	10676	10693	17	Right	Scene	Linking
1	13	study	BC	Scene	8	749.4	397.5	2932	2961	29	Right	Scene	Linking
1	14	study	BC	Scene	7	744.8	384.3	2263	2284	21	Right	Object	Unique
1	14	study	BC	Scene	7	747.7	387	2318	2341	23	Right	Object	Unique
1	14	study	BC	Scene	7	765	372.8	3665	3692	27	Right	Object	Unique
1	14	study	BC	Scene	7	804.5	348.5	3765	3788	23	Right	Object	Unique
1	14	study	BC	Scene	7	770.5	353.5	4066	4169	103	Right	Object	Unique
1	14	study	BC	Scene	7	756.1	341	4328	4444	116	Right	Object	Unique
1	14	study	BC	Scene	7	765.5	344.8	4466	4617	151	Right	Object	Unique
1	15	study	BC	Scene	5	744.1	368.2	4787	4861	74	Right	Object	Unique
2	1	study	AB	Face	7	376.3	325.9	8356	8417	61	Left	Object	Unique
2	11	study	BC	Face	7	641.9	256.4	4553	4602	49	Right	Object	Unique
2	11	study	BC	Face	7	642.6	255	4653	4691	38	Right	Object	Unique
2	12	study	BC	Face	1	658.2	266.8	6685	6720	35	Right	Face	Linking
2	13	study	BC	Face	5	139.1	315.7	2964	2988	24	Left	Face	Linking
2	14	study	BC	Face	2	108.7	280.7	5062	5094	32	Left	Face	Linking
2	14	study	BC	Face	2	120.2	278.1	5139	5219	80	Left	Face	Linking
3	3	study	AB	Scene	1	644.4	314.8	2428	2456	28	Right	Scene	Linking
3	3	study	AB	Scene	1	717.6	299.4	2556	2583	27	Right	Scene	Linking
3	3	study	AB	Scene	1	723.5	304.7	2633	2672	39	Right	Scene	Linking
3	3	study	AB	Scene	1	722.9	307.4	2694	2762	68	Right	Scene	Linking
3	3	study	AB	Scene	1	677.7	302.7	3803	3830	27	Right	Scene	Linking
3	3	study	AB	Scene	1	675.1	300.8	3909	3937	28	Right	Scene	Linking
3	3	study	AB	Scene	1	672.4	302.6	4016	4043	27	Right	Scene	Linking
3	3	study	AB	Scene	1	668.6	302.3	4065	4144	79	Right	Scene	Linking
3	3	study	AB	Scene	1	663.4	310	4194	4227	33	Right	Scene	Linking
3	3	study	AB	Scene	1	657.8	312.1	4248	4318	70	Right	Scene	Linking
3	4	study	AB	Scene	3	671.3	291.2	4355	4378	23	Right	Object	Unique
3	4	study	AB	Scene	3	740.3	276.6	4767	4798	31	Right	Object	Unique
3	4	study	AB	Scene	3	744.5	276	4980	5058	78	Right	Object	Unique
3	4	study	AB	Scene	3	739	267	5161	5187	26	Right	Object	Unique
3	4	study	AB	Scene	3	734.3	270	5267	5322	55	Right	Object	Unique
3	4	study	AB	Scene	3	741.8	266.6	6571	6598	27	Right	Object	Unique
3	4	study	AB	Scene	3	735.2	269.1	6675	6703	28	Right	Object	Unique
3	5	study	AB	Scene	6	654.6	314.9	2309	2323	14	Right	Scene	Linking
3	5	study	AB	Scene	6	662.2	308.3	2420	2453	33	Right	Scene	Linking
3	5	study	AB	Scene	6	225.9	377.6	3887	3917	30	Left	Object	Unique
3	6	study	AB	Scene	4	176.7	372.9	4204	4245	41	Left	Scene	Linking
3	6	study	AB	Scene	4	174.4	380.1	4306	4336	30	Left	Scene	Linking
3	6	study	AB	Scene	4	177.4	380.2	4357	4410	53	Left	Scene	Linking
3	6	study	AB	Scene	4	178.2	367.2	4456	4599	143	Left	Scene	Linking
3	6	study	AB	Scene	4	181	359	4626	4651	25	Left	Scene	Linking
3	6	study	AB	Scene	4	184.4	350	4723	4765	42	Left	Scene	Linking
3	6	study	AB	Scene	4	674.4	387.1	5999	6482	483	Right	Object	Unique
3	6	study	AB	Scene	4	682.5	383.7	6533	6610	77	Right	Object	Unique
3	6	study	AB	Scene	4	694.7	371.8	6672	6678	6	Right	Object	Unique
3	7	study	AB	Scene	5	648.7	367.7	2205	2326	121	Right	Scene	Linking
3	7	study	AB	Scene	5	657.6	368.9	2383	2432	49	Right	Scene	Linking
3	7	study	AB	Scene	5	638.8	317.2	3580	3719	139	Right	Scene	Linking
3	8	study	AB	Scene	7	711.2	398.4	2030	2144	114	Right	Scene	Linking
3	10	study	BC	Scene	1	659.9	310.6	6334	6359	25	Right	Object	Unique
3	11	study	BC	Scene	8	289.7	452.2	8868	8922	54	Left	Object	Unique
3	11	study	BC	Scene	8	285.2	455.2	8987	9062	75	Left	Object	Unique
3	11	study	BC	Scene	8	284.2	456.4	9144	9176	32	Left	Object	Unique
3	13	study	BC	Scene	5	730.4	335.1	3170	3200	30	Right	Object	Unique
4	1	study	AB	Face	5	681	258.5	7764	7803	39	Right	Face	Linking
4	1	study	AB	Face	5	678.2	258.5	7827	7876	49	Right	Face	Linking
4	3	study	AB	Face	3	399.2	356.9	3796	3832	36	Left	Object	Unique
4	3	study	AB	Face	3	402.4	349.4	3896	3937	41	Left	Object	Unique
4	3	study	AB	Face	3	233.6	421.6	4001	4042	41	Left	Object	Unique
4	3	study	AB	Face	3	227.9	432	4064	4129	65	Left	Object	Unique
4	3	study	AB	Face	3	224	442.1	4166	4204	38	Left	Object	Unique
4	3	study	AB	Face	3	744.3	318.8	4700	4721	21	Right	Face	Linking
4	3	study	AB	Face	3	747.8	319.5	4821	4844	23	Right	Face	Linking
4	3	study	AB	Face	3	748.1	319.4	4865	4892	27	Right	Face	Linking
4	3	study	AB	Face	3	745.9	318.2	4992	5032	40	Right	Face	Linking
4	3	study	AB	Face	3	669.8	342.9	5409	5467	58	Right	Face	Linking
4	3	study	AB	Face	3	675.1	344.7	5489	5617	128	Right	Face	Linking
4	3	study	AB	Face	3	667.2	349.2	5702	5897	195	Right	Face	Linking
4	3	study	AB	Face	3	663.2	353.6	5919	5948	29	Right	Face	Linking
4	3	study	AB	Face	3	693	366.5	5959	5986	27	Right	Face	Linking
4	3	study	AB	Face	3	692.3	371.7	6008	6164	156	Right	Face	Linking
4	4	study	AB	Face	6	693.1	284.8	6646	6674	28	Right	Face	Linking
4	5	study	AB	Face	8	658.3	334.3	2675	2725	50	Right	Object	Unique
4	5	study	AB	Face	8	159.5	382.6	2857	2896	39	Left	Face	Linking
4	5	study	AB	Face	8	154.8	390.6	2917	3153	236	Left	Face	Linking
4	5	study	AB	Face	8	163.2	383.2	3211	3252	41	Left	Face	Linking
4	5	study	AB	Face	8	164.5	374.5	3336	3365	29	Left	Face	Linking
4	5	study	AB	Face	8	161.8	377.8	3389	3534	145	Left	Face	Linking
4	5	study	AB	Face	8	154	380.7	3555	3627	72	Left	Face	Linking
4	5	study	AB	Face	8	282.2	420.2	3762	3784	22	Left	Face	Linking
4	5	study	AB	Face	8	285	420.1	3823	3849	26	Left	Face	Linking
4	5	study	AB	Face	8	402.1	455.2	4130	4215	85	Left	Face	Linking
4	5	study	AB	Face	8	394.7	463	4254	4393	139	Left	Face	Linking
4	12	study	BC	Face	1	717.2	344.1	2165	2262	97	Right	Face	Linking
5	4	study	AB	Scene	8	220.7	382.8	4305	4328	23	Left	Scene	Linking
5	11	study	BC	Scene	4	833.9	250.8	9370	9517	147	Right	Scene	Linking
5	11	study	BC	Scene	4	892.1	271.6	9536	9876	340	Right	Scene	Linking
5	11	study	BC	Scene	4	814.2	261	9898	10140	242	Right	Scene	Linking
5	11	study	BC	Scene	4	743.3	273.8	10166	10230	64	Right	Scene	Linking
5	11	study	BC	Scene	4	180.6	247.3	10380	10460	80	Left	Object	Unique
5	12	study	BC	Scene	8	279.2	333.6	2020	2059	39	Left	Object	Unique
5	12	study	BC	Scene	8	800.1	260.6	2231	2329	98	Right	Scene	Linking
5	12	study	BC	Scene	8	807.3	257	2351	2490	139	Right	Scene	Linking
5	12	study	BC	Scene	8	815.7	257.2	2511	2782	271	Right	Scene	Linking
5	12	study	BC	Scene	8	814.4	254.4	2804	2824	20	Right	Scene	Linking
5	13	study	BC	Scene	7	684.3	289.2	2146	2251	105	Right	Object	Unique
5	13	study	BC	Scene	7	315.1	334.1	2320	2404	84	Left	Scene	Linking
5	13	study	BC	Scene	7	316.5	329.5	2429	2481	52	Left	Scene	Linking
5	13	study	BC	Scene	7	672.4	286.7	2656	2837	181	Right	Object	Unique
5	13	study	BC	Scene	7	677.1	281.4	2859	2886	27	Right	Object	Unique
5	13	study	BC	Scene	7	735.7	266	2903	3030	127	Right	Object	Unique
5	13	study	BC	Scene	7	832.1	236.8	3448	3476	28	Right	Object	Unique
5	13	study	BC	Scene	7	830.2	237.7	3498	3524	26	Right	Object	Unique
5	14	study	BC	Scene	2	756.3	255.6	9525	9566	41	Right	Object	Unique
