block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Face	6	287.9	399.6	2306	2599	293	Left	Face	Linking
1	1	study	AB	Face	6	773	389.7	2637	2973	336	Right	Object	Unique
1	1	study	AB	Face	6	765.9	462	3000	3136	136	Right	Object	Unique
1	1	study	AB	Face	6	260.2	411.4	3194	3477	283	Left	Face	Linking
1	1	study	AB	Face	6	267.9	402.2	3500	4200	700	Left	Face	Linking
1	1	study	AB	Face	6	274.5	406.6	4213	4269	56	Left	Face	Linking
1	1	study	AB	Face	6	256	392.5	4416	5000	584	Left	Face	Linking
1	1	study	AB	Face	6	347.7	381.3	5031	5033	2	Left	Face	Linking
1	2	study	AB	Face	2	296.8	425.3	2016	2219	203	Left	Face	Linking
1	2	study	AB	Face	2	274.5	407.8	2239	2419	180	Left	Face	Linking
1	2	study	AB	Face	2	774.7	397.5	2466	2707	241	Right	Object	Unique
1	2	study	AB	Face	2	292.2	389.5	2763	3015	252	Left	Face	Linking
1	2	study	AB	Face	2	780.5	501.8	3519	3697	178	Right	Object	Unique
1	2	study	AB	Face	2	830.8	469.1	3720	3894	174	Right	Object	Unique
1	3	study	AB	Face	1	269	408.1	6070	6280	210	Left	Object	Unique
1	3	study	AB	Face	1	781.1	452.4	6340	6572	232	Right	Face	Linking
1	3	study	AB	Face	1	190.5	433.5	6637	7068	431	Left	Object	Unique
1	3	study	AB	Face	1	405.6	439.4	7094	7304	210	Left	Object	Unique
1	3	study	AB	Face	1	754.6	422.3	7348	7523	175	Right	Face	Linking
1	3	study	AB	Face	1	741.1	432	7535	7976	441	Right	Face	Linking
1	3	study	AB	Face	1	758.5	447.6	7993	8168	175	Right	Face	Linking
1	3	study	AB	Face	1	228.2	462.5	8231	8723	492	Left	Object	Unique
1	4	study	AB	Face	4	263.2	356.7	1990	2574	584	Left	Face	Linking
1	4	study	AB	Face	4	729.2	325.6	2633	2854	221	Right	Object	Unique
1	4	study	AB	Face	4	266.7	411.3	2913	3119	206	Left	Face	Linking
1	4	study	AB	Face	4	740.1	329.3	3174	3664	490	Right	Object	Unique
1	4	study	AB	Face	4	251.7	349.4	3705	4093	388	Left	Face	Linking
1	5	study	AB	Face	3	244.8	352.6	6010	6465	455	Left	Face	Linking
1	5	study	AB	Face	3	235.6	339.9	6474	7558	1084	Left	Face	Linking
1	5	study	AB	Face	3	264.6	329.4	8257	8700	443	Left	Face	Linking
1	5	study	AB	Face	3	239.3	333.2	8725	8742	17	Left	Face	Linking
1	6	study	AB	Face	8	258.4	336.8	2019	2247	228	Left	Object	Unique
1	6	study	AB	Face	8	759.7	377.3	2312	2527	215	Right	Face	Linking
1	6	study	AB	Face	8	734.6	380.8	2552	2714	162	Right	Face	Linking
1	6	study	AB	Face	8	275.8	322.1	2778	3432	654	Left	Object	Unique
1	6	study	AB	Face	8	731.5	366.5	3472	3962	490	Right	Face	Linking
1	6	study	AB	Face	8	230.2	394.9	4020	4319	299	Left	Object	Unique
1	6	study	AB	Face	8	683.6	382.3	4369	4590	221	Right	Face	Linking
1	6	study	AB	Face	8	291.4	509.9	4645	4733	88	Left	Object	Unique
1	7	study	AB	Face	5	250.2	333.6	6031	6673	642	Left	Object	Unique
1	7	study	AB	Face	5	732.2	364.2	6731	6963	232	Right	Face	Linking
1	7	study	AB	Face	5	256.8	333.6	7019	7295	276	Left	Object	Unique
1	7	study	AB	Face	5	186.7	353.8	7318	7919	601	Left	Object	Unique
1	7	study	AB	Face	5	155.4	297.9	7936	8253	317	Left	Object	Unique
1	7	study	AB	Face	5	793.8	368.6	8301	8470	169	Right	Face	Linking
1	7	study	AB	Face	5	735.2	381.2	8499	8742	243	Right	Face	Linking
1	8	study	AB	Face	7	281.8	371.7	2033	2436	403	Left	Object	Unique
1	8	study	AB	Face	7	741	374	2477	2854	377	Right	Face	Linking
1	8	study	AB	Face	7	347	354	2909	3388	479	Left	Object	Unique
1	8	study	AB	Face	7	777.6	379.5	3439	3653	214	Right	Face	Linking
1	8	study	AB	Face	7	747.8	385.8	3678	4001	323	Right	Face	Linking
1	8	study	AB	Face	7	242.7	447.9	4071	4294	223	Left	Object	Unique
1	8	study	AB	Face	7	621	396.2	4339	4506	167	Right	Face	Linking
1	8	study	AB	Face	7	755.4	390	4539	4741	202	Right	Face	Linking
1	9	study	BC	Face	5	269.6	365.4	1986	2240	254	Left	Face	Linking
1	9	study	BC	Face	5	710.4	364.8	2291	2548	257	Right	Object	Unique
1	9	study	BC	Face	5	770.7	354.6	2576	2690	114	Right	Object	Unique
1	9	study	BC	Face	5	297.1	348	2737	3252	515	Left	Face	Linking
1	9	study	BC	Face	5	258.8	357.8	3273	4010	737	Left	Face	Linking
1	9	study	BC	Face	5	258.3	347.7	4374	4740	366	Left	Face	Linking
1	10	study	BC	Face	6	282.1	362.5	6009	6354	345	Left	Object	Unique
1	10	study	BC	Face	6	760.2	362.2	6410	6980	570	Right	Face	Linking
1	10	study	BC	Face	6	375.5	370.9	7030	7333	303	Left	Object	Unique
1	10	study	BC	Face	6	281.9	366.2	7354	7706	352	Left	Object	Unique
1	10	study	BC	Face	6	731.3	371	7762	7989	227	Right	Face	Linking
1	10	study	BC	Face	6	766.8	380.7	8010	8314	304	Right	Face	Linking
1	10	study	BC	Face	6	773.1	403.9	8321	8556	235	Right	Face	Linking
1	10	study	BC	Face	6	314.2	457.3	8613	8743	130	Left	Object	Unique
1	11	study	BC	Face	8	279.8	354.5	1965	2205	240	Left	Face	Linking
1	11	study	BC	Face	8	742.5	362.7	2260	2555	295	Right	Object	Unique
1	11	study	BC	Face	8	702.9	384.6	2570	2771	201	Right	Object	Unique
1	11	study	BC	Face	8	283.4	372.1	2831	3081	250	Left	Face	Linking
1	11	study	BC	Face	8	256.7	359.6	3101	3851	750	Left	Face	Linking
1	11	study	BC	Face	8	250.7	359.7	4211	4552	341	Left	Face	Linking
1	11	study	BC	Face	8	717.1	384.7	4607	4701	94	Right	Object	Unique
1	12	study	BC	Face	1	745.2	349.6	8048	8222	174	Right	Object	Unique
1	12	study	BC	Face	1	262.6	380.5	8276	9002	726	Left	Face	Linking
1	12	study	BC	Face	1	689.5	370.7	9066	9802	736	Right	Object	Unique
1	13	study	BC	Face	4	301.1	361.9	2011	2362	351	Left	Object	Unique
1	13	study	BC	Face	4	719.1	364.1	2407	2659	252	Right	Face	Linking
1	13	study	BC	Face	4	755.7	371.4	2674	2983	309	Right	Face	Linking
1	13	study	BC	Face	4	342.4	355.9	3034	3435	401	Left	Object	Unique
1	13	study	BC	Face	4	696.4	360.9	3486	3718	232	Right	Face	Linking
1	13	study	BC	Face	4	753.3	371.7	3739	3954	215	Right	Face	Linking
1	13	study	BC	Face	4	711	375.8	3989	4153	164	Right	Face	Linking
1	13	study	BC	Face	4	746.6	382.9	4167	4336	169	Right	Face	Linking
1	13	study	BC	Face	4	311.2	372	4383	4740	357	Left	Object	Unique
1	14	study	BC	Face	7	307.4	361.8	2034	2489	455	Left	Face	Linking
1	14	study	BC	Face	7	265.3	354.2	2517	2708	191	Left	Face	Linking
1	14	study	BC	Face	7	669.3	339.7	2760	3178	418	Right	Object	Unique
1	14	study	BC	Face	7	723.4	338.3	3199	3220	21	Right	Object	Unique
1	14	study	BC	Face	7	630.1	282.7	3524	3589	65	Right	Object	Unique
1	14	study	BC	Face	7	350.2	390.4	3623	4359	736	Left	Face	Linking
1	15	study	BC	Face	3	294.6	369.1	3990	4589	599	Left	Object	Unique
1	15	study	BC	Face	3	247.9	364.5	4607	5043	436	Left	Object	Unique
1	15	study	BC	Face	3	164	497.5	5088	5220	132	Left	Object	Unique
1	15	study	BC	Face	3	274.4	520.4	6361	6570	209	Left	Object	Unique
1	15	study	BC	Face	3	305.8	512.8	6578	6682	104	Left	Object	Unique
1	15	study	BC	Face	3	300.8	471.5	6694	6735	41	Left	Object	Unique
1	16	study	BC	Face	2	296.8	346.9	4016	4224	208	Left	Object	Unique
1	16	study	BC	Face	2	844.6	274	4419	4435	16	Right	Face	Linking
1	16	study	BC	Face	2	796.4	363.3	4526	4567	41	Right	Face	Linking
1	16	study	BC	Face	2	761	398.1	4581	4768	187	Right	Face	Linking
1	16	study	BC	Face	2	305.4	374.2	4820	5141	321	Left	Object	Unique
1	16	study	BC	Face	2	269.9	372.5	5161	5633	472	Left	Object	Unique
1	16	study	BC	Face	2	750.3	377	5946	6187	241	Right	Face	Linking
1	16	study	BC	Face	2	287.2	428.2	6251	6741	490	Left	Object	Unique
2	1	study	AB	Scene	7	269.2	385	8309	8762	453	Left	Scene	Linking
2	1	study	AB	Scene	7	754.8	401.2	8808	9086	278	Right	Object	Unique
2	1	study	AB	Scene	7	238	406.7	9138	9571	433	Left	Scene	Linking
2	1	study	AB	Scene	7	192.4	411.2	9598	10070	472	Left	Scene	Linking
2	1	study	AB	Scene	7	246.9	369.3	10098	10397	299	Left	Scene	Linking
2	1	study	AB	Scene	7	757.1	374.5	10455	10723	268	Right	Object	Unique
2	1	study	AB	Scene	7	239	371.1	10782	11037	255	Left	Scene	Linking
2	2	study	AB	Scene	1	299.1	351.1	8037	8863	826	Left	Object	Unique
2	2	study	AB	Scene	1	816.9	377	8906	9101	195	Right	Scene	Linking
2	2	study	AB	Scene	1	757.7	380.9	9133	9397	264	Right	Scene	Linking
2	2	study	AB	Scene	1	717.2	400.9	9426	9842	416	Right	Scene	Linking
2	2	study	AB	Scene	1	799.3	381.4	9873	10452	579	Right	Scene	Linking
2	2	study	AB	Scene	1	865.2	360.1	10481	10688	207	Right	Scene	Linking
2	2	study	AB	Scene	1	847.5	359.6	10714	10734	20	Right	Scene	Linking
2	3	study	AB	Scene	4	304.8	371.2	2037	2210	173	Left	Object	Unique
2	3	study	AB	Scene	4	832.9	402.8	2256	2546	290	Right	Scene	Linking
2	3	study	AB	Scene	4	794.3	409.6	2575	2705	130	Right	Scene	Linking
2	3	study	AB	Scene	4	300.4	374.2	2755	3689	934	Left	Object	Unique
2	3	study	AB	Scene	4	315.9	527.8	4259	4730	471	Left	Object	Unique
2	4	study	AB	Scene	8	349.6	426.7	4025	4276	251	Left	Scene	Linking
2	4	study	AB	Scene	8	736	418.7	4310	4628	318	Right	Object	Unique
2	4	study	AB	Scene	8	769.5	374.4	4650	4775	125	Right	Object	Unique
2	4	study	AB	Scene	8	252.2	412.9	4835	5143	308	Left	Scene	Linking
2	4	study	AB	Scene	8	241.7	416	5162	6739	1577	Left	Scene	Linking
2	5	study	AB	Scene	5	314.6	402.9	6028	6961	933	Left	Scene	Linking
2	5	study	AB	Scene	5	745.3	373.5	6999	7273	274	Right	Object	Unique
2	5	study	AB	Scene	5	289.3	390.9	7325	7813	488	Left	Scene	Linking
2	5	study	AB	Scene	5	784.3	392.6	7867	8181	314	Right	Object	Unique
2	5	study	AB	Scene	5	311	407.1	8236	8698	462	Left	Scene	Linking
2	5	study	AB	Scene	5	274.7	403.4	8726	8741	15	Left	Scene	Linking
2	6	study	AB	Scene	6	289.5	408.8	2062	2372	310	Left	Scene	Linking
2	6	study	AB	Scene	6	239.6	416.6	2395	2592	197	Left	Scene	Linking
2	6	study	AB	Scene	6	824.8	412.9	2655	2886	231	Right	Object	Unique
2	6	study	AB	Scene	6	785.6	415.2	2906	3068	162	Right	Object	Unique
2	6	study	AB	Scene	6	233.5	423.1	3124	3442	318	Left	Scene	Linking
2	6	study	AB	Scene	6	202.7	414.8	3464	3784	320	Left	Scene	Linking
2	6	study	AB	Scene	6	350.3	369.4	3826	4106	280	Left	Scene	Linking
2	6	study	AB	Scene	6	312.7	407.3	4128	4506	378	Left	Scene	Linking
2	6	study	AB	Scene	6	301.1	378.2	4517	4722	205	Left	Scene	Linking
2	7	study	AB	Scene	3	292.2	414.6	3971	4174	203	Left	Object	Unique
2	7	study	AB	Scene	3	764.9	398.4	4219	4569	350	Right	Scene	Linking
2	7	study	AB	Scene	3	748.8	402.4	4585	4797	212	Right	Scene	Linking
2	7	study	AB	Scene	3	257.7	392.4	4848	5279	431	Left	Object	Unique
2	7	study	AB	Scene	3	329	378.8	5320	5856	536	Left	Object	Unique
2	7	study	AB	Scene	3	286.3	382.3	5883	6300	417	Left	Object	Unique
2	8	study	AB	Scene	2	312.2	415.2	8019	8301	282	Left	Object	Unique
2	8	study	AB	Scene	2	752.4	424.2	8359	8998	639	Right	Scene	Linking
2	8	study	AB	Scene	2	297.4	398.9	9386	9869	483	Left	Object	Unique
2	8	study	AB	Scene	2	232.4	413.5	9892	10379	487	Left	Object	Unique
2	8	study	AB	Scene	2	689.9	425.5	10611	10733	122	Right	Scene	Linking
2	9	study	BC	Scene	3	272.5	391.1	2042	2433	391	Left	Scene	Linking
2	9	study	BC	Scene	3	790.8	423.5	2480	2729	249	Right	Object	Unique
2	9	study	BC	Scene	3	756.2	429.5	2751	2920	169	Right	Object	Unique
2	9	study	BC	Scene	3	748.6	349.5	2940	3296	356	Right	Object	Unique
