Participant	ExperimentPhase	Category	TestType	PairType	Memory	Hemisphere	Area	ROIGroup	ROISize	Beta
sub-1035	study	face	study	BC	Forgotten	Left	pmERC	MTL	117	-10.8277972820513
sub-1035	study	face	study	BC	Forgotten	Left	Ant Hipp Head	HC	85	6.36274235294118
sub-1035	study	face	study	BC	Remembered	Right	Ant Hipp Head	HC	109	5.09972087155963
sub-1035	study	face	study	BC	Remembered	Right	CA1	HC	168	-3.3051754702381
sub-1035	study	face	study	BC	Remembered	Right	Sub	HC	133	-3.50167184210526
sub-1035	study	face	study	BC	Remembered	Right	CA23DG	HC	291	3.52473942955326
sub-1035	study	face	study	BC	Remembered	Right	Hipp Tail	HC	74	2.41109193243243
sub-1035	study	face	study	BC	Remembered	Right	PHC	MTL	436	2.21823388073395
sub-1035	study	face	study	BC	Remembered	Right	alERC	MTL	172	8.66530013953488
sub-1035	study	face	study	BC	Remembered	Right	PRC	MTL	596	5.2737942533557
sub-1035	study	face	study	BC	Remembered	Right	pmERC	MTL	115	8.20073566956522
sub-1035	study	face	study	BC	Remembered	Left	CA1	HC	164	0.958262823170732
sub-1035	study	face	study	BC	Remembered	Left	Hipp Tail	HC	114	0.545031175438596
sub-1035	study	face	study	BC	Remembered	Left	Sub	HC	129	-1.8618362248062
sub-1035	study	face	study	BC	Remembered	Left	CA23DG	HC	263	0.809358072243346
sub-1035	study	face	study	BC	Remembered	Left	PRC	MTL	981	3.31153528644241
sub-1035	study	face	study	BC	Remembered	Left	alERC	MTL	179	3.79986543575419
sub-1035	study	face	study	BC	Remembered	Left	PHC	MTL	541	-0.504943219963031
sub-1035	study	face	study	BC	Remembered	Left	pmERC	MTL	117	-0.285515145299145
sub-1035	study	face	study	BC	Remembered	Left	Ant Hipp Head	HC	85	2.21609149411765
sub-1035	test	face	dir	test	Correct	Right	Ant Hipp Head	HC	109	3.37273216513761
sub-1035	test	face	dir	test	Correct	Right	CA1	HC	168	1.02340497619048
sub-1035	test	face	dir	test	Correct	Right	Sub	HC	133	4.05072938345865
sub-1035	test	face	dir	test	Correct	Right	CA23DG	HC	291	3.22283058419244
sub-1035	test	face	dir	test	Correct	Right	Hipp Tail	HC	74	1.2630652027027
sub-1035	test	face	dir	test	Correct	Right	PHC	MTL	436	3.44829037385321
sub-1035	test	face	dir	test	Correct	Right	alERC	MTL	172	5.7942864127907
sub-1035	test	face	dir	test	Correct	Right	PRC	MTL	596	3.66085395302013
sub-1035	test	face	dir	test	Correct	Right	pmERC	MTL	115	3.2648142173913
sub-1035	test	face	dir	test	Correct	Left	CA1	HC	164	-1.73563029878049
sub-1035	test	face	dir	test	Correct	Left	Hipp Tail	HC	114	5.3569624122807
sub-1035	test	face	dir	test	Correct	Left	Sub	HC	129	0.70377296124031
sub-1035	test	face	dir	test	Correct	Left	CA23DG	HC	263	1.12930447908745
sub-1035	test	face	dir	test	Correct	Left	PRC	MTL	981	3.69442011213048
sub-1035	test	face	dir	test	Correct	Left	alERC	MTL	179	0.438711094972067
sub-1035	test	face	dir	test	Correct	Left	PHC	MTL	541	-0.0717805138632163
sub-1035	test	face	dir	test	Correct	Left	pmERC	MTL	117	1.35220557264957
sub-1035	test	face	dir	test	Correct	Left	Ant Hipp Head	HC	85	-0.483419
sub-1035	test	face	dir	test	Incorrect	Right	Ant Hipp Head	HC	109	2.49679199082569
sub-1035	test	face	dir	test	Incorrect	Right	CA1	HC	168	-4.50087866071429
sub-1035	test	face	dir	test	Incorrect	Right	Sub	HC	133	-3.4234220075188
sub-1035	test	face	dir	test	Incorrect	Right	CA23DG	HC	291	-1.33991653608247
sub-1035	test	face	dir	test	Incorrect	Right	Hipp Tail	HC	74	1.68435191891892
sub-1035	test	face	dir	test	Incorrect	Right	PHC	MTL	436	6.31882956422018
sub-1035	test	face	dir	test	Incorrect	Right	alERC	MTL	172	0.813244389534884
sub-1035	test	face	dir	test	Incorrect	Right	PRC	MTL	596	2.72306210402685
sub-1035	test	face	dir	test	Incorrect	Right	pmERC	MTL	115	7.72323415652174
sub-1035	test	face	dir	test	Incorrect	Left	CA1	HC	164	-8.01046609146341
sub-1035	test	face	dir	test	Incorrect	Left	Hipp Tail	HC	114	-1.0153250877193
sub-1035	test	face	dir	test	Incorrect	Left	Sub	HC	129	1.75252527906977
sub-1035	test	face	dir	test	Incorrect	Left	CA23DG	HC	263	-6.7545228365019
sub-1035	test	face	dir	test	Incorrect	Left	PRC	MTL	981	1.60522087461774
sub-1035	test	face	dir	test	Incorrect	Left	alERC	MTL	179	-3.84305018435754
sub-1035	test	face	dir	test	Incorrect	Left	PHC	MTL	541	0.179445227356747
sub-1035	test	face	dir	test	Incorrect	Left	pmERC	MTL	117	-7.68051152991453
sub-1035	test	face	dir	test	Incorrect	Left	Ant Hipp Head	HC	85	-12.0892578352941
sub-1035	test	face	indir	test	Correct	Right	Ant Hipp Head	HC	109	0.446251302752294
sub-1035	test	face	indir	test	Correct	Right	CA1	HC	168	-2.8510154702381
sub-1035	test	face	indir	test	Correct	Right	Sub	HC	133	3.25251478947368
sub-1035	test	face	indir	test	Correct	Right	CA23DG	HC	291	3.14946973883162
sub-1035	test	face	indir	test	Correct	Right	Hipp Tail	HC	74	0.914860405405405
sub-1035	test	face	indir	test	Correct	Right	PHC	MTL	436	12.4466629174312
sub-1035	test	face	indir	test	Correct	Right	alERC	MTL	172	7.79411077325581
sub-1035	test	face	indir	test	Correct	Right	PRC	MTL	596	4.0578909295302
sub-1035	test	face	indir	test	Correct	Right	pmERC	MTL	115	7.60609429565217
sub-1035	test	face	indir	test	Correct	Left	CA1	HC	164	-0.878495890243903
sub-1035	test	face	indir	test	Correct	Left	Hipp Tail	HC	114	3.69853452631579
sub-1035	test	face	indir	test	Correct	Left	Sub	HC	129	2.58683582945736
sub-1035	test	face	indir	test	Correct	Left	CA23DG	HC	263	3.19848866539924
sub-1035	test	face	indir	test	Correct	Left	PRC	MTL	981	2.94173282568807
sub-1035	test	face	indir	test	Correct	Left	alERC	MTL	179	1.78042147486034
sub-1035	test	face	indir	test	Correct	Left	PHC	MTL	541	4.87073464879852
sub-1035	test	face	indir	test	Correct	Left	pmERC	MTL	117	7.87036241880342
sub-1035	test	face	indir	test	Correct	Left	Ant Hipp Head	HC	85	6.63490948235294
sub-1035	test	face	indir	test	Incorrect	Right	Ant Hipp Head	HC	109	-2.38820301834862
sub-1035	test	face	indir	test	Incorrect	Right	CA1	HC	168	0.861844779761905
sub-1035	test	face	indir	test	Incorrect	Right	Sub	HC	133	4.46810522556391
sub-1035	test	face	indir	test	Incorrect	Right	CA23DG	HC	291	-2.50794031271478
sub-1035	test	face	indir	test	Incorrect	Right	Hipp Tail	HC	74	5.28989578378378
sub-1035	test	face	indir	test	Incorrect	Right	PHC	MTL	436	15.2523373279817
sub-1035	test	face	indir	test	Incorrect	Right	alERC	MTL	172	9.60335106395349
sub-1035	test	face	indir	test	Incorrect	Right	PRC	MTL	596	8.84410471644295
sub-1035	test	face	indir	test	Incorrect	Right	pmERC	MTL	115	15.279136826087
sub-1035	test	face	indir	test	Incorrect	Left	CA1	HC	164	-5.80001202439024
sub-1035	test	face	indir	test	Incorrect	Left	Hipp Tail	HC	114	-0.185948043859649
sub-1035	test	face	indir	test	Incorrect	Left	Sub	HC	129	3.83376327131783
sub-1035	test	face	indir	test	Incorrect	Left	CA23DG	HC	263	-3.95801396958175
sub-1035	test	face	indir	test	Incorrect	Left	PRC	MTL	981	3.50700487767584
sub-1035	test	face	indir	test	Incorrect	Left	alERC	MTL	179	3.69539783798883
sub-1035	test	face	indir	test	Incorrect	Left	PHC	MTL	541	6.53018900554529
sub-1035	test	face	indir	test	Incorrect	Left	pmERC	MTL	117	10.0370810512821
sub-1035	test	face	indir	test	Incorrect	Left	Ant Hipp Head	HC	85	4.11805036470588
sub-1035	study	scene	study	AB	Forgotten	Right	Ant Hipp Head	HC	109	20.5102537706422
sub-1035	study	scene	study	AB	Forgotten	Right	CA1	HC	168	-2.68169020833333
sub-1035	study	scene	study	AB	Forgotten	Right	Sub	HC	133	1.61701796240602
sub-1035	study	scene	study	AB	Forgotten	Right	CA23DG	HC	291	3.19889408591065
sub-1035	study	scene	study	AB	Forgotten	Right	Hipp Tail	HC	74	0.0598146891891893
sub-1035	study	scene	study	AB	Forgotten	Right	PHC	MTL	436	38.7739398188073
sub-1035	study	scene	study	AB	Forgotten	Right	alERC	MTL	172	14.4623969883721
sub-1035	study	scene	study	AB	Forgotten	Right	PRC	MTL	596	-1.50789022483221
sub-1035	study	scene	study	AB	Forgotten	Right	pmERC	MTL	115	20.9130513826087
sub-1035	study	scene	study	AB	Forgotten	Left	CA1	HC	164	-4.85816969512195
sub-1035	study	scene	study	AB	Forgotten	Left	Hipp Tail	HC	114	2.10615942105263
sub-1035	study	scene	study	AB	Forgotten	Left	Sub	HC	129	-2.46957273643411
sub-1035	study	scene	study	AB	Forgotten	Left	CA23DG	HC	263	4.81879974524715
sub-1035	study	scene	study	AB	Forgotten	Left	PRC	MTL	981	1.49837470540265
sub-1035	study	scene	study	AB	Forgotten	Left	alERC	MTL	179	9.48106150837989
sub-1035	study	scene	study	AB	Forgotten	Left	PHC	MTL	541	22.9363060665434
sub-1035	study	scene	study	AB	Forgotten	Left	pmERC	MTL	117	11.37452
sub-1035	study	scene	study	AB	Forgotten	Left	Ant Hipp Head	HC	85	11.0973370588235
sub-1035	study	scene	study	AB	Remembered	Right	Ant Hipp Head	HC	109	15.7336752201835
sub-1035	study	scene	study	AB	Remembered	Right	CA1	HC	168	2.35766221428571
sub-1035	study	scene	study	AB	Remembered	Right	Sub	HC	133	4.76148572932331
sub-1035	study	scene	study	AB	Remembered	Right	CA23DG	HC	291	7.10010221305842
sub-1035	study	scene	study	AB	Remembered	Right	Hipp Tail	HC	74	0.292367067567568
sub-1035	study	scene	study	AB	Remembered	Right	PHC	MTL	436	38.5948536215596
sub-1035	study	scene	study	AB	Remembered	Right	alERC	MTL	172	16.4660991453488
sub-1035	study	scene	study	AB	Remembered	Right	PRC	MTL	596	4.00754612751678
sub-1035	study	scene	study	AB	Remembered	Right	pmERC	MTL	115	18.4819816173913
sub-1035	study	scene	study	AB	Remembered	Left	CA1	HC	164	1.07743544512195
sub-1035	study	scene	study	AB	Remembered	Left	Hipp Tail	HC	114	2.80501798245614
sub-1035	study	scene	study	AB	Remembered	Left	Sub	HC	129	0.932783899224806
sub-1035	study	scene	study	AB	Remembered	Left	CA23DG	HC	263	2.00222174144487
sub-1035	study	scene	study	AB	Remembered	Left	PRC	MTL	981	3.38508845667686
sub-1035	study	scene	study	AB	Remembered	Left	alERC	MTL	179	4.5015317877095
sub-1035	study	scene	study	AB	Remembered	Left	PHC	MTL	541	29.4601040683919
sub-1035	study	scene	study	AB	Remembered	Left	pmERC	MTL	117	26.1154740854701
sub-1035	study	scene	study	AB	Remembered	Left	Ant Hipp Head	HC	85	8.53914167058823
sub-1035	study	scene	study	BC	Forgotten	Right	Ant Hipp Head	HC	109	-2.96972029357798
sub-1035	study	scene	study	BC	Forgotten	Right	CA1	HC	168	-1.87809004166667
sub-1035	study	scene	study	BC	Forgotten	Right	Sub	HC	133	-2.95596078947368
sub-1035	study	scene	study	BC	Forgotten	Right	CA23DG	HC	291	-8.16077566666667
sub-1035	study	scene	study	BC	Forgotten	Right	Hipp Tail	HC	74	7.18013528378378
sub-1035	study	scene	study	BC	Forgotten	Right	PHC	MTL	436	23.2080526215596
sub-1035	study	scene	study	BC	Forgotten	Right	alERC	MTL	172	17.0341810174419
sub-1035	study	scene	study	BC	Forgotten	Right	PRC	MTL	596	7.3900961090604
sub-1035	study	scene	study	BC	Forgotten	Right	pmERC	MTL	115	15.963442626087
sub-1035	study	scene	study	BC	Forgotten	Left	CA1	HC	164	4.98819206707317
sub-1035	study	scene	study	BC	Forgotten	Left	Hipp Tail	HC	114	-1.08448114912281
sub-1035	study	scene	study	BC	Forgotten	Left	Sub	HC	129	4.69489515503876
sub-1035	study	scene	study	BC	Forgotten	Left	CA23DG	HC	263	-2.63087630038023
sub-1035	study	scene	study	BC	Forgotten	Left	PRC	MTL	981	2.72142967889908
sub-1035	study	scene	study	BC	Forgotten	Left	alERC	MTL	179	9.67298248044693
sub-1035	study	scene	study	BC	Forgotten	Left	PHC	MTL	541	22.1777242310536
sub-1035	study	scene	study	BC	Forgotten	Left	pmERC	MTL	117	1.40988451282051
sub-1035	study	scene	study	BC	Forgotten	Left	Ant Hipp Head	HC	85	11.3540390235294
sub-1035	study	scene	study	BC	Remembered	Right	Ant Hipp Head	HC	109	5.13150523853211
sub-1035	study	scene	study	BC	Remembered	Right	CA1	HC	168	-1.83248878571429
sub-1035	study	scene	study	BC	Remembered	Right	Sub	HC	133	0.630387240601504
sub-1035	study	scene	study	BC	Remembered	Right	CA23DG	HC	291	0.397946749140893
sub-1035	study	scene	study	BC	Remembered	Right	Hipp Tail	HC	74	-0.348445432432432
sub-1035	study	scene	study	BC	Remembered	Right	PHC	MTL	436	25.7773015963303
sub-1035	study	scene	study	BC	Remembered	Right	alERC	MTL	172	11.0988460872093
sub-1035	study	scene	study	BC	Remembered	Right	PRC	MTL	596	7.5907698238255
sub-1035	study	scene	study	BC	Remembered	Right	pmERC	MTL	115	8.61878649565217
sub-1035	study	scene	study	BC	Remembered	Left	CA1	HC	164	-1.03754181707317
sub-1035	study	scene	study	BC	Remembered	Left	Hipp Tail	HC	114	-1.5715660877193
sub-1035	study	scene	study	BC	Remembered	Left	Sub	HC	129	0.616807914728682
sub-1035	study	scene	study	BC	Remembered	Left	CA23DG	HC	263	0.401309441064639
sub-1035	study	scene	study	BC	Remembered	Left	PRC	MTL	981	1.97233094801223
sub-1035	study	scene	study	BC	Remembered	Left	alERC	MTL	179	2.61506851955307
sub-1035	study	scene	study	BC	Remembered	Left	PHC	MTL	541	22.105670857671
sub-1035	study	scene	study	BC	Remembered	Left	pmERC	MTL	117	8.47649964957265
sub-1035	study	scene	study	BC	Remembered	Left	Ant Hipp Head	HC	85	9.74260943529412
sub-1035	test	scene	dir	test	Correct	Right	Ant Hipp Head	HC	109	6.46474622018349
sub-1035	test	scene	dir	test	Correct	Right	CA1	HC	168	-0.0019879285714287
sub-1035	test	scene	dir	test	Correct	Right	Sub	HC	133	2.70956847368421
sub-1035	test	scene	dir	test	Correct	Right	CA23DG	HC	291	4.21682620618557
sub-1035	test	scene	dir	test	Correct	Right	Hipp Tail	HC	74	-3.48310705405405
sub-1035	test	scene	dir	test	Correct	Right	PHC	MTL	436	32.8383723073394
sub-1035	test	scene	dir	test	Correct	Right	alERC	MTL	172	12.8501436627907
sub-1035	test	scene	dir	test	Correct	Right	PRC	MTL	596	0.247733196308725
sub-1035	test	scene	dir	test	Correct	Right	pmERC	MTL	115	17.6655576347826
sub-1035	test	scene	dir	test	Correct	Left	CA1	HC	164	1.26338320731707
sub-1035	test	scene	dir	test	Correct	Left	Hipp Tail	HC	114	5.47674478070175
sub-1035	test	scene	dir	test	Correct	Left	Sub	HC	129	2.2984485503876
sub-1035	test	scene	dir	test	Correct	Left	CA23DG	HC	263	2.93738355893536
sub-1035	test	scene	dir	test	Correct	Left	PRC	MTL	981	1.44859956167176
sub-1035	test	scene	dir	test	Correct	Left	alERC	MTL	179	8.7492060726257
sub-1035	test	scene	dir	test	Correct	Left	PHC	MTL	541	26.4821734454713
sub-1035	test	scene	dir	test	Correct	Left	pmERC	MTL	117	15.8111113076923
sub-1035	test	scene	dir	test	Correct	Left	Ant Hipp Head	HC	85	2.60178369411765
sub-1035	test	scene	dir	test	Incorrect	Right	Ant Hipp Head	HC	109	-9.29578851376147
sub-1035	test	scene	dir	test	Incorrect	Right	CA1	HC	168	0.924765142857143
sub-1035	test	scene	dir	test	Incorrect	Right	Sub	HC	133	4.55393402255639
sub-1035	test	scene	dir	test	Incorrect	Right	CA23DG	HC	291	-6.26160480756014
sub-1035	test	scene	dir	test	Incorrect	Right	Hipp Tail	HC	74	-3.05894883783784
sub-1035	test	scene	dir	test	Incorrect	Right	PHC	MTL	436	25.8750409977064
sub-1035	test	scene	dir	test	Incorrect	Right	alERC	MTL	172	15.3425202034884
sub-1035	test	scene	dir	test	Incorrect	Right	PRC	MTL	596	3.10814249496644
sub-1035	test	scene	dir	test	Incorrect	Right	pmERC	MTL	115	8.51735115652174
sub-1035	test	scene	dir	test	Incorrect	Left	CA1	HC	164	-2.6319217195122
sub-1035	test	scene	dir	test	Incorrect	Left	Hipp Tail	HC	114	3.29625736842105
sub-1035	test	scene	dir	test	Incorrect	Left	Sub	HC	129	-9.10690425581395
sub-1035	test	scene	dir	test	Incorrect	Left	CA23DG	HC	263	-10.1848377604563
sub-1035	test	scene	dir	test	Incorrect	Left	PRC	MTL	981	0.762649657492355
sub-1035	test	scene	dir	test	Incorrect	Left	alERC	MTL	179	14.4199999888268
sub-1035	test	scene	dir	test	Incorrect	Left	PHC	MTL	541	24.8568955231054
sub-1035	test	scene	dir	test	Incorrect	Left	pmERC	MTL	117	-13.5272393162393
sub-1035	test	scene	dir	test	Incorrect	Left	Ant Hipp Head	HC	85	-10.4068086588235
sub-1035	test	scene	indir	test	Correct	Right	Ant Hipp Head	HC	109	12.2888044678899
sub-1035	test	scene	indir	test	Correct	Right	CA1	HC	168	0.423322851190476
sub-1035	test	scene	indir	test	Correct	Right	Sub	HC	133	3.81481615789474
sub-1035	test	scene	indir	test	Correct	Right	CA23DG	HC	291	5.66036743986254
sub-1035	test	scene	indir	test	Correct	Right	Hipp Tail	HC	74	4.39282151351351
sub-1035	test	scene	indir	test	Correct	Right	PHC	MTL	436	25.7396100045872
sub-1035	test	scene	indir	test	Correct	Right	alERC	MTL	172	12.3288974186047
sub-1035	test	scene	indir	test	Correct	Right	PRC	MTL	596	2.44928624328859
sub-1035	test	scene	indir	test	Correct	Right	pmERC	MTL	115	12.016664826087
sub-1035	test	scene	indir	test	Correct	Left	CA1	HC	164	0.223206420731707
sub-1035	test	scene	indir	test	Correct	Left	Hipp Tail	HC	114	5.77908111403509
sub-1035	test	scene	indir	test	Correct	Left	Sub	HC	129	6.56137336434108
sub-1035	test	scene	indir	test	Correct	Left	CA23DG	HC	263	6.00425200760456
sub-1035	test	scene	indir	test	Correct	Left	PRC	MTL	981	1.93344693272171
sub-1035	test	scene	indir	test	Correct	Left	alERC	MTL	179	9.82167151955307
sub-1035	test	scene	indir	test	Correct	Left	PHC	MTL	541	19.5727408669131
sub-1035	test	scene	indir	test	Correct	Left	pmERC	MTL	117	17.8592503760684
sub-1035	test	scene	indir	test	Correct	Left	Ant Hipp Head	HC	85	8.62968576470588
sub-1035	test	scene	indir	test	Incorrect	Right	Ant Hipp Head	HC	109	23.0689418623853
sub-1035	test	scene	indir	test	Incorrect	Right	CA1	HC	168	-0.820087803571429
sub-1035	test	scene	indir	test	Incorrect	Right	Sub	HC	133	-8.96053827067669
sub-1035	test	scene	indir	test	Incorrect	Right	CA23DG	HC	291	5.40978215120275
sub-1035	test	scene	indir	test	Incorrect	Right	Hipp Tail	HC	74	9.49603440540541
sub-1035	test	scene	indir	test	Incorrect	Right	PHC	MTL	436	16.9485978876147
sub-1035	test	scene	indir	test	Incorrect	Right	alERC	MTL	172	25.459319877907
sub-1035	test	scene	indir	test	Incorrect	Right	PRC	MTL	596	6.40547055369128
sub-1035	test	scene	indir	test	Incorrect	Right	pmERC	MTL	115	6.5215328
sub-1035	test	scene	indir	test	Incorrect	Left	CA1	HC	164	0.670473451219512
sub-1035	test	scene	indir	test	Incorrect	Left	Hipp Tail	HC	114	3.22523677192982
sub-1035	test	scene	indir	test	Incorrect	Left	Sub	HC	129	0.975864015503876
sub-1035	test	scene	indir	test	Incorrect	Left	CA23DG	HC	263	1.69226478707224
sub-1035	test	scene	indir	test	Incorrect	Left	PRC	MTL	981	1.6542460479103
sub-1035	test	scene	indir	test	Incorrect	Left	alERC	MTL	179	19.6793476089385
sub-1035	test	scene	indir	test	Incorrect	Left	PHC	MTL	541	16.4597932994455
sub-1035	test	scene	indir	test	Incorrect	Left	pmERC	MTL	117	15.5106576666667
sub-1035	test	scene	indir	test	Incorrect	Left	Ant Hipp Head	HC	85	0.675441094117647
