Participant	ExperimentPhase	Category	TestType	PairType	Memory	Hemisphere	Area	ROIGroup	ROISize	Beta
sub-1022	study	face	study	BC	Remembered	Left	Hipp Tail	HC	103	0.958604067961165
sub-1022	study	face	study	BC	Remembered	Left	Sub	HC	127	-1.42258346456693
sub-1022	study	face	study	BC	Remembered	Left	CA23DG	HC	204	8.05956750490196
sub-1022	study	face	study	BC	Remembered	Left	PRC	MTL	785	2.17051832101911
sub-1022	study	face	study	BC	Remembered	Left	alERC	MTL	140	-2.04471618571429
sub-1022	study	face	study	BC	Remembered	Left	PHC	MTL	588	1.05132829591837
sub-1022	study	face	study	BC	Remembered	Left	pmERC	MTL	86	-1.66781103488372
sub-1022	study	face	study	BC	Remembered	Left	Ant Hipp Head	HC	66	4.37145224242424
sub-1022	test	face	dir	test	Correct	Right	Ant Hipp Head	HC	65	-0.805884523076923
sub-1022	test	face	dir	test	Correct	Right	CA1	HC	108	-1.11554513888889
sub-1022	test	face	dir	test	Correct	Right	Sub	HC	101	-0.400150118811881
sub-1022	test	face	dir	test	Correct	Right	CA23DG	HC	234	-0.146678816239316
sub-1022	test	face	dir	test	Correct	Right	Hipp Tail	HC	74	-0.0254522837837837
sub-1022	test	face	dir	test	Correct	Right	PHC	MTL	565	2.17498727964602
sub-1022	test	face	dir	test	Correct	Right	alERC	MTL	182	2.87023402747253
sub-1022	test	face	dir	test	Correct	Right	PRC	MTL	758	3.12986450791557
sub-1022	test	face	dir	test	Correct	Right	pmERC	MTL	72	-0.758579166666667
sub-1022	test	face	dir	test	Correct	Left	CA1	HC	122	-0.183321762295082
sub-1022	test	face	dir	test	Correct	Left	Hipp Tail	HC	103	2.09396182524272
sub-1022	test	face	dir	test	Correct	Left	Sub	HC	127	0.691160472440945
sub-1022	test	face	dir	test	Correct	Left	CA23DG	HC	204	-2.48228751470588
sub-1022	test	face	dir	test	Correct	Left	PRC	MTL	785	2.06054121528662
sub-1022	test	face	dir	test	Correct	Left	alERC	MTL	140	1.46642361428571
sub-1022	test	face	dir	test	Correct	Left	PHC	MTL	588	1.7161945
sub-1022	test	face	dir	test	Correct	Left	pmERC	MTL	86	1.75276039534884
sub-1022	test	face	dir	test	Correct	Left	Ant Hipp Head	HC	66	-1.58098048484848
sub-1022	test	face	dir	test	Incorrect	Right	Ant Hipp Head	HC	65	-13.5975499076923
sub-1022	test	face	dir	test	Incorrect	Right	CA1	HC	108	-10.2803636296296
sub-1022	test	face	dir	test	Incorrect	Right	Sub	HC	101	-0.438482594059406
sub-1022	test	face	dir	test	Incorrect	Right	CA23DG	HC	234	-10.5060441538462
sub-1022	test	face	dir	test	Incorrect	Right	Hipp Tail	HC	74	-7.0483252027027
sub-1022	test	face	dir	test	Incorrect	Right	PHC	MTL	565	-5.21243353274336
sub-1022	test	face	dir	test	Incorrect	Right	alERC	MTL	182	-10.0023076538462
sub-1022	test	face	dir	test	Incorrect	Right	PRC	MTL	758	-3.17203589973615
sub-1022	test	face	dir	test	Incorrect	Right	pmERC	MTL	72	-6.30561309722222
sub-1022	test	face	dir	test	Incorrect	Left	CA1	HC	122	-5.1417152295082
sub-1022	test	face	dir	test	Incorrect	Left	Hipp Tail	HC	103	-0.282117883495146
sub-1022	test	face	dir	test	Incorrect	Left	Sub	HC	127	-5.48627545669291
sub-1022	test	face	dir	test	Incorrect	Left	CA23DG	HC	204	-8.72859200980392
sub-1022	test	face	dir	test	Incorrect	Left	PRC	MTL	785	-1.76757782420382
sub-1022	test	face	dir	test	Incorrect	Left	alERC	MTL	140	-3.78568889285714
sub-1022	test	face	dir	test	Incorrect	Left	PHC	MTL	588	-6.74438231972789
sub-1022	test	face	dir	test	Incorrect	Left	pmERC	MTL	86	-11.3634639651163
sub-1022	test	face	dir	test	Incorrect	Left	Ant Hipp Head	HC	66	-15.9382701666667
sub-1022	test	face	indir	test	Correct	Right	Ant Hipp Head	HC	65	1.48249184615385
sub-1022	test	face	indir	test	Correct	Right	CA1	HC	108	0.166571351851852
sub-1022	test	face	indir	test	Correct	Right	Sub	HC	101	0.555785930693069
sub-1022	test	face	indir	test	Correct	Right	CA23DG	HC	234	-2.13100552564103
sub-1022	test	face	indir	test	Correct	Right	Hipp Tail	HC	74	2.09152702702703
sub-1022	test	face	indir	test	Correct	Right	PHC	MTL	565	3.66626325309735
sub-1022	test	face	indir	test	Correct	Right	alERC	MTL	182	4.95521837362637
sub-1022	test	face	indir	test	Correct	Right	PRC	MTL	758	3.28769416358839
sub-1022	test	face	indir	test	Correct	Right	pmERC	MTL	72	3.76610670833333
sub-1022	test	face	indir	test	Correct	Left	CA1	HC	122	1.23719360655738
sub-1022	test	face	indir	test	Correct	Left	Hipp Tail	HC	103	4.06684800970874
sub-1022	test	face	indir	test	Correct	Left	Sub	HC	127	1.47767112598425
sub-1022	test	face	indir	test	Correct	Left	CA23DG	HC	204	-2.78026868627451
sub-1022	test	face	indir	test	Correct	Left	PRC	MTL	785	1.13620616687898
sub-1022	test	face	indir	test	Correct	Left	alERC	MTL	140	-0.716099242857143
sub-1022	test	face	indir	test	Correct	Left	PHC	MTL	588	6.1663340170068
sub-1022	test	face	indir	test	Correct	Left	pmERC	MTL	86	3.62493273255814
sub-1022	test	face	indir	test	Correct	Left	Ant Hipp Head	HC	66	-2.15954148484848
sub-1022	test	face	indir	test	Incorrect	Right	Ant Hipp Head	HC	65	2.50460164615385
sub-1022	test	face	indir	test	Incorrect	Right	CA1	HC	108	2.5954012037037
sub-1022	test	face	indir	test	Incorrect	Right	Sub	HC	101	2.21336573267327
sub-1022	test	face	indir	test	Incorrect	Right	CA23DG	HC	234	-0.560198670940171
sub-1022	test	face	indir	test	Incorrect	Right	Hipp Tail	HC	74	6.27841947297297
sub-1022	test	face	indir	test	Incorrect	Right	PHC	MTL	565	4.86098442300885
sub-1022	test	face	indir	test	Incorrect	Right	alERC	MTL	182	4.99581388461538
sub-1022	test	face	indir	test	Incorrect	Right	PRC	MTL	758	4.4909522414248
sub-1022	test	face	indir	test	Incorrect	Right	pmERC	MTL	72	4.19259155555556
sub-1022	test	face	indir	test	Incorrect	Left	CA1	HC	122	1.02665313934426
sub-1022	test	face	indir	test	Incorrect	Left	Hipp Tail	HC	103	2.06622153398058
sub-1022	test	face	indir	test	Incorrect	Left	Sub	HC	127	0.316496905511811
sub-1022	test	face	indir	test	Incorrect	Left	CA23DG	HC	204	-0.542541058823529
sub-1022	test	face	indir	test	Incorrect	Left	PRC	MTL	785	1.59792682165605
sub-1022	test	face	indir	test	Incorrect	Left	alERC	MTL	140	3.07702912142857
sub-1022	test	face	indir	test	Incorrect	Left	PHC	MTL	588	3.7625773962585
sub-1022	test	face	indir	test	Incorrect	Left	pmERC	MTL	86	4.21610425581395
sub-1022	test	face	indir	test	Incorrect	Left	Ant Hipp Head	HC	66	-0.426633075757576
sub-1022	study	scene	study	AB	Forgotten	Right	Ant Hipp Head	HC	65	-0.970341846153846
sub-1022	study	scene	study	AB	Forgotten	Right	CA1	HC	108	2.48692125925926
sub-1022	study	scene	study	AB	Forgotten	Right	Sub	HC	101	-0.74632095049505
sub-1022	study	scene	study	AB	Forgotten	Right	CA23DG	HC	234	3.79699383760684
sub-1022	study	scene	study	AB	Forgotten	Right	Hipp Tail	HC	74	-6.33515290540541
sub-1022	study	scene	study	AB	Forgotten	Right	PHC	MTL	565	12.6125338725664
sub-1022	study	scene	study	AB	Forgotten	Right	alERC	MTL	182	2.96819392307692
sub-1022	study	scene	study	AB	Forgotten	Right	PRC	MTL	758	1.14730707915567
sub-1022	study	scene	study	AB	Forgotten	Right	pmERC	MTL	72	1.07955043055556
sub-1022	study	scene	study	AB	Forgotten	Left	CA1	HC	122	-1.73658554918033
sub-1022	study	scene	study	AB	Forgotten	Left	Hipp Tail	HC	103	-3.90326254368932
sub-1022	study	scene	study	AB	Forgotten	Left	Sub	HC	127	1.40988269291339
sub-1022	study	scene	study	AB	Forgotten	Left	CA23DG	HC	204	1.01491217647059
sub-1022	study	scene	study	AB	Forgotten	Left	PRC	MTL	785	-2.28152921273885
sub-1022	study	scene	study	AB	Forgotten	Left	alERC	MTL	140	-1.48239245714286
sub-1022	study	scene	study	AB	Forgotten	Left	PHC	MTL	588	7.93698579251701
sub-1022	study	scene	study	AB	Forgotten	Left	pmERC	MTL	86	-3.5411106744186
sub-1022	study	scene	study	AB	Forgotten	Left	Ant Hipp Head	HC	66	-0.243154242424243
sub-1022	study	scene	study	AB	Remembered	Right	Ant Hipp Head	HC	65	6.26670052307692
sub-1022	study	scene	study	AB	Remembered	Right	CA1	HC	108	1.07448226851852
sub-1022	study	scene	study	AB	Remembered	Right	Sub	HC	101	2.50690858415842
sub-1022	study	scene	study	AB	Remembered	Right	CA23DG	HC	234	3.04121988888889
sub-1022	study	scene	study	AB	Remembered	Right	Hipp Tail	HC	74	-1.82839662162162
sub-1022	study	scene	study	AB	Remembered	Right	PHC	MTL	565	13.8758865699115
sub-1022	study	scene	study	AB	Remembered	Right	alERC	MTL	182	3.27265297252747
sub-1022	study	scene	study	AB	Remembered	Right	PRC	MTL	758	1.98957769129288
sub-1022	study	scene	study	AB	Remembered	Right	pmERC	MTL	72	3.37033743055556
sub-1022	study	scene	study	AB	Remembered	Left	CA1	HC	122	-1.82692590983607
sub-1022	study	scene	study	AB	Remembered	Left	Hipp Tail	HC	103	-0.0675487475728155
sub-1022	study	scene	study	AB	Remembered	Left	Sub	HC	127	-2.25586215748032
sub-1022	study	scene	study	AB	Remembered	Left	CA23DG	HC	204	2.6975696372549
sub-1022	study	scene	study	AB	Remembered	Left	PRC	MTL	785	0.56908058089172
sub-1022	study	scene	study	AB	Remembered	Left	alERC	MTL	140	-0.534518685714286
sub-1022	study	scene	study	AB	Remembered	Left	PHC	MTL	588	12.0488716377551
sub-1022	study	scene	study	AB	Remembered	Left	pmERC	MTL	86	6.22429306976744
sub-1022	study	scene	study	AB	Remembered	Left	Ant Hipp Head	HC	66	4.91312268181818
sub-1022	study	scene	study	BC	Forgotten	Right	Ant Hipp Head	HC	65	-0.270520584615384
sub-1022	study	scene	study	BC	Forgotten	Right	CA1	HC	108	-1.54319025925926
sub-1022	study	scene	study	BC	Forgotten	Right	Sub	HC	101	-3.55357226732673
sub-1022	study	scene	study	BC	Forgotten	Right	CA23DG	HC	234	1.33859408547009
sub-1022	study	scene	study	BC	Forgotten	Right	Hipp Tail	HC	74	-5.20136048648649
sub-1022	study	scene	study	BC	Forgotten	Right	PHC	MTL	565	13.3539514477876
sub-1022	study	scene	study	BC	Forgotten	Right	alERC	MTL	182	2.52313536813187
sub-1022	study	scene	study	BC	Forgotten	Right	PRC	MTL	758	-0.367031465699208
sub-1022	study	scene	study	BC	Forgotten	Right	pmERC	MTL	72	2.71767926388889
sub-1022	study	scene	study	BC	Forgotten	Left	CA1	HC	122	-5.16979159016393
sub-1022	study	scene	study	BC	Forgotten	Left	Hipp Tail	HC	103	-4.38673284466019
sub-1022	study	scene	study	BC	Forgotten	Left	Sub	HC	127	-5.70085523622047
sub-1022	study	scene	study	BC	Forgotten	Left	CA23DG	HC	204	-0.714376274509804
sub-1022	study	scene	study	BC	Forgotten	Left	PRC	MTL	785	-0.644276969426752
sub-1022	study	scene	study	BC	Forgotten	Left	alERC	MTL	140	1.14682308571429
sub-1022	study	scene	study	BC	Forgotten	Left	PHC	MTL	588	12.159025207483
sub-1022	study	scene	study	BC	Forgotten	Left	pmERC	MTL	86	3.26693926744186
sub-1022	study	scene	study	BC	Forgotten	Left	Ant Hipp Head	HC	66	4.81862062121212
sub-1022	study	scene	study	BC	Remembered	Right	Ant Hipp Head	HC	65	7.44116967692308
sub-1022	study	scene	study	BC	Remembered	Right	CA1	HC	108	2.1902645
sub-1022	study	scene	study	BC	Remembered	Right	Sub	HC	101	2.2057167029703
sub-1022	study	scene	study	BC	Remembered	Right	CA23DG	HC	234	-1.40823955982906
sub-1022	study	scene	study	BC	Remembered	Right	Hipp Tail	HC	74	-2.27908922972973
sub-1022	study	scene	study	BC	Remembered	Right	PHC	MTL	565	14.9682387681416
sub-1022	study	scene	study	BC	Remembered	Right	alERC	MTL	182	9.13356367032967
sub-1022	study	scene	study	BC	Remembered	Right	PRC	MTL	758	3.40471465039578
sub-1022	study	scene	study	BC	Remembered	Right	pmERC	MTL	72	6.83550227777778
sub-1022	study	scene	study	BC	Remembered	Left	CA1	HC	122	-1.4990191147541
sub-1022	study	scene	study	BC	Remembered	Left	Hipp Tail	HC	103	-1.35380313592233
sub-1022	study	scene	study	BC	Remembered	Left	Sub	HC	127	-2.34923478740157
sub-1022	study	scene	study	BC	Remembered	Left	CA23DG	HC	204	2.73967061764706
sub-1022	study	scene	study	BC	Remembered	Left	PRC	MTL	785	2.35483333630573
sub-1022	study	scene	study	BC	Remembered	Left	alERC	MTL	140	1.51699053571429
sub-1022	study	scene	study	BC	Remembered	Left	PHC	MTL	588	12.4724251139456
sub-1022	study	scene	study	BC	Remembered	Left	pmERC	MTL	86	9.14382420930233
sub-1022	study	scene	study	BC	Remembered	Left	Ant Hipp Head	HC	66	7.32905337878788
sub-1022	test	scene	dir	test	Correct	Right	Ant Hipp Head	HC	65	3.14717070769231
sub-1022	test	scene	dir	test	Correct	Right	CA1	HC	108	1.70712444444444
sub-1022	test	scene	dir	test	Correct	Right	Sub	HC	101	-3.62629802970297
sub-1022	test	scene	dir	test	Correct	Right	CA23DG	HC	234	1.46675070940171
sub-1022	test	scene	dir	test	Correct	Right	Hipp Tail	HC	74	-0.470130148648649
sub-1022	test	scene	dir	test	Correct	Right	PHC	MTL	565	17.0161910265487
sub-1022	test	scene	dir	test	Correct	Right	alERC	MTL	182	9.05984094505495
sub-1022	test	scene	dir	test	Correct	Right	PRC	MTL	758	3.03131860817942
sub-1022	test	scene	dir	test	Correct	Right	pmERC	MTL	72	4.08765194444444
sub-1022	test	scene	dir	test	Correct	Left	CA1	HC	122	-0.114779713114754
sub-1022	test	scene	dir	test	Correct	Left	Hipp Tail	HC	103	1.25908411650485
sub-1022	test	scene	dir	test	Correct	Left	Sub	HC	127	1.02618664566929
sub-1022	test	scene	dir	test	Correct	Left	CA23DG	HC	204	2.08448535784314
sub-1022	test	scene	dir	test	Correct	Left	PRC	MTL	785	2.00426064203822
sub-1022	test	scene	dir	test	Correct	Left	alERC	MTL	140	2.70733549285714
sub-1022	test	scene	dir	test	Correct	Left	PHC	MTL	588	13.7198632636054
sub-1022	test	scene	dir	test	Correct	Left	pmERC	MTL	86	4.90502240697674
sub-1022	test	scene	dir	test	Correct	Left	Ant Hipp Head	HC	66	2.67831656060606
sub-1022	test	scene	dir	test	Incorrect	Right	Ant Hipp Head	HC	65	5.19985649230769
sub-1022	test	scene	dir	test	Incorrect	Right	CA1	HC	108	0.923131027777778
sub-1022	test	scene	dir	test	Incorrect	Right	Sub	HC	101	-1.34846706930693
sub-1022	test	scene	dir	test	Incorrect	Right	CA23DG	HC	234	-1.0017772008547
sub-1022	test	scene	dir	test	Incorrect	Right	Hipp Tail	HC	74	-6.31883054054054
sub-1022	test	scene	dir	test	Incorrect	Right	PHC	MTL	565	16.3640585221239
sub-1022	test	scene	dir	test	Incorrect	Right	alERC	MTL	182	10.8934766208791
sub-1022	test	scene	dir	test	Incorrect	Right	PRC	MTL	758	1.96601317941953
sub-1022	test	scene	dir	test	Incorrect	Right	pmERC	MTL	72	12.2010069166667
sub-1022	test	scene	dir	test	Incorrect	Left	CA1	HC	122	3.96361304098361
sub-1022	test	scene	dir	test	Incorrect	Left	Hipp Tail	HC	103	1.93773659223301
sub-1022	test	scene	dir	test	Incorrect	Left	Sub	HC	127	-2.13444907874016
sub-1022	test	scene	dir	test	Incorrect	Left	CA23DG	HC	204	-4.1744409754902
sub-1022	test	scene	dir	test	Incorrect	Left	PRC	MTL	785	2.2392945388535
sub-1022	test	scene	dir	test	Incorrect	Left	alERC	MTL	140	4.68271592857143
sub-1022	test	scene	dir	test	Incorrect	Left	PHC	MTL	588	14.8648808792517
sub-1022	test	scene	dir	test	Incorrect	Left	pmERC	MTL	86	10.726671872093
sub-1022	test	scene	dir	test	Incorrect	Left	Ant Hipp Head	HC	66	-1.82894818181818
sub-1022	test	scene	indir	test	Correct	Right	Ant Hipp Head	HC	65	2.01472213846154
sub-1022	test	scene	indir	test	Correct	Right	CA1	HC	108	-1.28391773148148
sub-1022	test	scene	indir	test	Correct	Right	Sub	HC	101	-0.0571831881188118
sub-1022	test	scene	indir	test	Correct	Right	CA23DG	HC	234	-1.7721258034188
sub-1022	test	scene	indir	test	Correct	Right	Hipp Tail	HC	74	-1.92020010810811
sub-1022	test	scene	indir	test	Correct	Right	PHC	MTL	565	8.10782473274336
sub-1022	test	scene	indir	test	Correct	Right	alERC	MTL	182	6.92750454395604
sub-1022	test	scene	indir	test	Correct	Right	PRC	MTL	758	4.01099636015831
sub-1022	test	scene	indir	test	Correct	Right	pmERC	MTL	72	3.33131180555556
sub-1022	test	scene	indir	test	Correct	Left	CA1	HC	122	-2.94563863114754
sub-1022	test	scene	indir	test	Correct	Left	Hipp Tail	HC	103	-1.36157274757282
sub-1022	test	scene	indir	test	Correct	Left	Sub	HC	127	-0.28470857480315
sub-1022	test	scene	indir	test	Correct	Left	CA23DG	HC	204	1.77344548529412
sub-1022	test	scene	indir	test	Correct	Left	PRC	MTL	785	2.33328312229299
sub-1022	test	scene	indir	test	Correct	Left	alERC	MTL	140	4.0390276
sub-1022	test	scene	indir	test	Correct	Left	PHC	MTL	588	10.1445907244898
sub-1022	test	scene	indir	test	Correct	Left	pmERC	MTL	86	4.33600058139535
sub-1022	test	scene	indir	test	Correct	Left	Ant Hipp Head	HC	66	3.25647633333333
sub-1022	test	scene	indir	test	Incorrect	Right	Ant Hipp Head	HC	65	6.50871521538462
sub-1022	test	scene	indir	test	Incorrect	Right	CA1	HC	108	2.81191660185185
sub-1022	test	scene	indir	test	Incorrect	Right	Sub	HC	101	1.04853624752475
sub-1022	test	scene	indir	test	Incorrect	Right	CA23DG	HC	234	-2.04334924358974
sub-1022	test	scene	indir	test	Incorrect	Right	Hipp Tail	HC	74	-1.37947047297297
sub-1022	test	scene	indir	test	Incorrect	Right	PHC	MTL	565	16.1569935415929
sub-1022	test	scene	indir	test	Incorrect	Right	alERC	MTL	182	7.40536371428571
sub-1022	test	scene	indir	test	Incorrect	Right	PRC	MTL	758	2.79674563192612
sub-1022	test	scene	indir	test	Incorrect	Right	pmERC	MTL	72	2.67883741666667
sub-1022	test	scene	indir	test	Incorrect	Left	CA1	HC	122	-1.22107135245902
sub-1022	test	scene	indir	test	Incorrect	Left	Hipp Tail	HC	103	2.20400780582524
sub-1022	test	scene	indir	test	Incorrect	Left	Sub	HC	127	0.0349618188976377
sub-1022	test	scene	indir	test	Incorrect	Left	CA23DG	HC	204	1.30677980392157
sub-1022	test	scene	indir	test	Incorrect	Left	PRC	MTL	785	3.4293460343949
sub-1022	test	scene	indir	test	Incorrect	Left	alERC	MTL	140	3.81073342857143
sub-1022	test	scene	indir	test	Incorrect	Left	PHC	MTL	588	15.8577628095238
sub-1022	test	scene	indir	test	Incorrect	Left	pmERC	MTL	86	12.5480656511628
sub-1022	test	scene	indir	test	Incorrect	Left	Ant Hipp Head	HC	66	10.6664091666667
