block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	4	study	AB	Face	6	877.3	370	6146	6426	280	Right	Face	Linking
1	5	study	AB	Face	2	767.4	404.4	1989	2172	183	Right	Face	Linking
1	5	study	AB	Face	2	274	417.3	2230	2940	710	Left	Object	Unique
1	5	study	AB	Face	2	762.2	494.2	3168	3539	371	Right	Face	Linking
1	5	study	AB	Face	2	756.4	396.7	3560	3676	116	Right	Face	Linking
1	5	study	AB	Face	2	808.8	401	3810	3964	154	Right	Face	Linking
1	5	study	AB	Face	2	741.2	439.4	3996	4178	182	Right	Face	Linking
1	5	study	AB	Face	2	362.4	530.3	4234	4464	230	Left	Object	Unique
1	6	study	AB	Face	1	786.9	368.8	3928	4233	305	Right	Face	Linking
1	6	study	AB	Face	1	253.1	365.2	4282	4497	215	Left	Object	Unique
1	6	study	AB	Face	1	744.9	423.7	4538	5112	574	Right	Face	Linking
1	7	study	AB	Face	5	303.9	405.9	1941	2125	184	Left	Object	Unique
1	7	study	AB	Face	5	735.4	408.2	2265	2827	562	Right	Face	Linking
1	8	study	AB	Face	4	275.5	375.1	1914	2029	115	Left	Face	Linking
1	8	study	AB	Face	4	743.7	399.6	2075	2302	227	Right	Object	Unique
1	8	study	AB	Face	4	248.6	351.1	2359	2851	492	Left	Face	Linking
1	8	study	AB	Face	4	739.7	413.6	2913	3357	444	Right	Object	Unique
1	8	study	AB	Face	4	255.2	464.6	3630	3815	185	Left	Face	Linking
1	8	study	AB	Face	4	708	469.8	3878	4208	330	Right	Object	Unique
1	8	study	AB	Face	4	739.3	397.9	4232	4440	208	Right	Object	Unique
1	8	study	AB	Face	4	234.3	362.8	4499	4700	201	Left	Face	Linking
1	9	study	BC	Face	7	780.4	363.4	2051	2266	215	Right	Face	Linking
1	9	study	BC	Face	7	305.2	347.1	2322	2367	45	Left	Object	Unique
1	9	study	BC	Face	7	246.1	345.3	2521	2966	445	Left	Object	Unique
1	9	study	BC	Face	7	761.6	399.2	3014	3471	457	Right	Face	Linking
1	9	study	BC	Face	7	340.4	527.3	3532	4047	515	Left	Object	Unique
1	10	study	BC	Face	1	315.4	384.2	4213	4611	398	Left	Face	Linking
1	10	study	BC	Face	1	672.2	437.1	4658	5075	417	Right	Object	Unique
1	10	study	BC	Face	1	747.2	496.5	5094	5527	433	Right	Object	Unique
1	10	study	BC	Face	1	762.5	446.9	5560	6216	656	Right	Object	Unique
1	10	study	BC	Face	1	271.9	413.6	6276	6735	459	Left	Face	Linking
1	11	study	BC	Face	2	385.4	376.8	7964	7995	31	Left	Face	Linking
1	11	study	BC	Face	2	677.4	390.3	8035	8236	201	Right	Object	Unique
1	11	study	BC	Face	2	766.5	398.1	8259	8487	228	Right	Object	Unique
1	11	study	BC	Face	2	246.7	395.9	8538	8800	262	Left	Face	Linking
1	11	study	BC	Face	2	723.2	427.2	8850	9225	375	Right	Object	Unique
1	12	study	BC	Face	6	698.2	389	2008	2418	410	Right	Object	Unique
1	12	study	BC	Face	6	210.4	357.3	2480	3086	606	Left	Face	Linking
1	12	study	BC	Face	6	720.2	437.9	3305	4632	1327	Right	Object	Unique
1	12	study	BC	Face	6	741.8	432.8	4642	4727	85	Right	Object	Unique
1	13	study	BC	Face	4	254.8	401.3	1981	2258	277	Left	Object	Unique
1	13	study	BC	Face	4	743.2	393	2311	2775	464	Right	Face	Linking
1	13	study	BC	Face	4	230	354.9	2925	3370	445	Left	Object	Unique
1	13	study	BC	Face	4	764.9	381.9	3422	3850	428	Right	Face	Linking
1	13	study	BC	Face	4	228.6	376.7	3898	4408	510	Left	Object	Unique
1	14	study	BC	Face	5	733.7	311.2	4007	4324	317	Right	Object	Unique
1	14	study	BC	Face	5	682.3	349	4346	4521	175	Right	Object	Unique
1	14	study	BC	Face	5	207.7	358.6	4567	4958	391	Left	Face	Linking
1	14	study	BC	Face	5	200.7	333.8	4973	5350	377	Left	Face	Linking
1	14	study	BC	Face	5	726.1	362.6	5414	5869	455	Right	Object	Unique
1	14	study	BC	Face	5	654.5	523.8	6443	6690	247	Right	Object	Unique
1	15	study	BC	Face	3	274.7	313	3950	3992	42	Left	Object	Unique
1	15	study	BC	Face	3	751.4	336.8	4046	4324	278	Right	Face	Linking
1	15	study	BC	Face	3	285.7	308.2	4370	4660	290	Left	Object	Unique
1	15	study	BC	Face	3	734.6	337.2	4718	5050	332	Right	Face	Linking
1	15	study	BC	Face	3	759	371.9	5071	5270	199	Right	Face	Linking
1	15	study	BC	Face	3	223.4	370.4	5332	5823	491	Left	Object	Unique
1	15	study	BC	Face	3	263.2	451.1	6525	6714	189	Left	Object	Unique
1	16	study	BC	Face	8	721.3	346.8	6146	6470	324	Right	Face	Linking
1	16	study	BC	Face	8	237.6	341.7	6518	7221	703	Left	Object	Unique
1	16	study	BC	Face	8	716.3	361.5	7445	7882	437	Right	Face	Linking
1	16	study	BC	Face	8	213.7	346.4	7928	8351	423	Left	Object	Unique
1	16	study	BC	Face	8	307.8	437.1	8720	8726	6	Left	Object	Unique
2	1	study	AB	Scene	5	781.2	366.3	4324	4836	512	Right	Scene	Linking
2	1	study	AB	Scene	5	361	412.4	4881	5159	278	Left	Object	Unique
2	1	study	AB	Scene	5	788.7	419.4	5206	5910	704	Right	Scene	Linking
2	1	study	AB	Scene	5	842.6	393.1	5928	6241	313	Right	Scene	Linking
2	1	study	AB	Scene	5	709	419.9	6264	6475	211	Right	Scene	Linking
2	1	study	AB	Scene	5	801.3	403.6	6639	6826	187	Right	Scene	Linking
2	2	study	AB	Scene	7	775	403.8	7964	8371	407	Right	Scene	Linking
2	2	study	AB	Scene	7	324.6	382.1	8411	8933	522	Left	Object	Unique
2	2	study	AB	Scene	7	301.2	369.2	9144	9508	364	Left	Object	Unique
2	2	study	AB	Scene	7	816.4	432.4	9559	10053	494	Right	Scene	Linking
2	2	study	AB	Scene	7	303.1	388.2	10138	10349	211	Left	Object	Unique
2	2	study	AB	Scene	7	817.6	356.2	10398	10684	286	Right	Scene	Linking
2	3	study	AB	Scene	1	310.6	391.2	2007	2182	175	Left	Scene	Linking
2	3	study	AB	Scene	1	800.3	409.6	2237	2509	272	Right	Object	Unique
2	3	study	AB	Scene	1	801.5	441.5	2522	2676	154	Right	Object	Unique
2	3	study	AB	Scene	1	263.5	386.8	2730	3414	684	Left	Scene	Linking
2	3	study	AB	Scene	1	779.7	422.2	3467	3704	237	Right	Object	Unique
2	3	study	AB	Scene	1	802	463.1	3726	4046	320	Right	Object	Unique
2	3	study	AB	Scene	1	258.7	396.5	4109	4698	589	Left	Scene	Linking
2	4	study	AB	Scene	2	804.5	401.4	1980	2162	182	Right	Object	Unique
2	4	study	AB	Scene	2	308.9	414.8	2213	3132	919	Left	Scene	Linking
2	4	study	AB	Scene	2	826.3	445.4	3190	3577	387	Right	Object	Unique
2	4	study	AB	Scene	2	330.7	495.1	3858	4222	364	Left	Scene	Linking
2	4	study	AB	Scene	2	767.8	443.4	4592	4695	103	Right	Object	Unique
2	5	study	AB	Scene	3	795.7	413.6	1957	2185	228	Right	Object	Unique
2	5	study	AB	Scene	3	290.6	377.2	2248	2728	480	Left	Scene	Linking
2	5	study	AB	Scene	3	325.1	366	2745	2882	137	Left	Scene	Linking
2	5	study	AB	Scene	3	777.1	382.7	2929	3276	347	Right	Object	Unique
2	5	study	AB	Scene	3	733.9	418.7	3298	3427	129	Right	Object	Unique
2	5	study	AB	Scene	3	287.1	406.6	3468	3838	370	Left	Scene	Linking
2	5	study	AB	Scene	3	321.3	419.6	3853	4039	186	Left	Scene	Linking
2	5	study	AB	Scene	3	755.1	419.9	4091	4488	397	Right	Object	Unique
2	6	study	AB	Scene	6	284.7	393.6	3925	4148	223	Left	Object	Unique
2	6	study	AB	Scene	6	794.6	392.4	4209	4788	579	Right	Scene	Linking
2	6	study	AB	Scene	6	804.3	398.1	4941	5054	113	Right	Scene	Linking
2	6	study	AB	Scene	6	733.8	387.8	5074	5414	340	Right	Scene	Linking
2	6	study	AB	Scene	6	709.3	523.3	5444	5694	250	Right	Scene	Linking
2	6	study	AB	Scene	6	286.1	502.1	6336	6606	270	Left	Object	Unique
2	6	study	AB	Scene	6	243.1	426	6628	6707	79	Left	Object	Unique
2	7	study	AB	Scene	4	680.2	413.9	3993	4141	148	Right	Scene	Linking
2	7	study	AB	Scene	4	293.6	452.7	4195	4607	412	Left	Object	Unique
2	7	study	AB	Scene	4	284.3	438.6	4627	4853	226	Left	Object	Unique
2	7	study	AB	Scene	4	837.9	441.1	4905	5247	342	Right	Scene	Linking
2	7	study	AB	Scene	4	775.2	430.3	5265	5374	109	Right	Scene	Linking
2	7	study	AB	Scene	4	301.3	482.9	5534	6307	773	Left	Object	Unique
2	7	study	AB	Scene	4	801.1	442.2	6546	6673	127	Right	Scene	Linking
2	8	study	AB	Scene	8	794.7	415.4	2020	2312	292	Right	Object	Unique
2	8	study	AB	Scene	8	289.5	438.3	2376	2907	531	Left	Scene	Linking
2	8	study	AB	Scene	8	792.4	385.4	2954	3233	279	Right	Object	Unique
2	8	study	AB	Scene	8	718.7	378.7	3255	3838	583	Right	Object	Unique
2	8	study	AB	Scene	8	805.2	397.7	3859	4322	463	Right	Object	Unique
2	8	study	AB	Scene	8	325.4	466.3	4389	4693	304	Left	Scene	Linking
2	9	study	BC	Scene	4	768.2	415.5	6012	6215	203	Right	Object	Unique
2	9	study	BC	Scene	4	314.5	422.1	6253	6674	421	Left	Scene	Linking
2	9	study	BC	Scene	4	744.6	429.7	6725	6977	252	Right	Object	Unique
2	9	study	BC	Scene	4	276.4	525.7	7024	7393	369	Left	Scene	Linking
2	10	study	BC	Scene	7	345.6	429.1	2246	2532	286	Left	Scene	Linking
2	10	study	BC	Scene	7	317.6	427.1	2558	2733	175	Left	Scene	Linking
2	10	study	BC	Scene	7	783.9	437.4	2790	3207	417	Right	Object	Unique
2	10	study	BC	Scene	7	261.9	466.2	3645	3903	258	Left	Scene	Linking
2	10	study	BC	Scene	7	302.2	493	4204	4479	275	Left	Scene	Linking
2	10	study	BC	Scene	7	742.9	478.8	4524	4695	171	Right	Object	Unique
2	11	study	BC	Scene	8	282.6	414.2	3946	4131	185	Left	Object	Unique
2	11	study	BC	Scene	8	761.5	414.1	4188	4631	443	Right	Scene	Linking
2	11	study	BC	Scene	8	285.9	435.4	4679	5009	330	Left	Object	Unique
2	11	study	BC	Scene	8	231	343.1	5030	5445	415	Left	Object	Unique
2	11	study	BC	Scene	8	289.9	366.2	5459	5693	234	Left	Object	Unique
2	11	study	BC	Scene	8	792.1	427.5	5741	6256	515	Right	Scene	Linking
2	11	study	BC	Scene	8	761.3	478.7	6275	6722	447	Right	Scene	Linking
2	12	study	BC	Scene	6	301.4	417.3	1964	2176	212	Left	Scene	Linking
2	12	study	BC	Scene	6	309.9	379.9	2191	2477	286	Left	Scene	Linking
2	12	study	BC	Scene	6	257.5	381.9	2497	2689	192	Left	Scene	Linking
2	12	study	BC	Scene	6	740.7	429.5	2738	2975	237	Right	Object	Unique
2	12	study	BC	Scene	6	817.6	397.4	2999	3150	151	Right	Object	Unique
2	12	study	BC	Scene	6	290.2	395.6	3204	3817	613	Left	Scene	Linking
2	12	study	BC	Scene	6	866.8	439	3910	4101	191	Right	Object	Unique
2	12	study	BC	Scene	6	780.5	439.7	4124	4462	338	Right	Object	Unique
2	12	study	BC	Scene	6	783.9	400.5	4479	4702	223	Right	Object	Unique
2	13	study	BC	Scene	2	282.4	400.5	8016	8228	212	Left	Object	Unique
2	13	study	BC	Scene	2	773.4	414.8	8276	8641	365	Right	Scene	Linking
2	13	study	BC	Scene	2	810.2	395.1	8663	8884	221	Right	Scene	Linking
2	13	study	BC	Scene	2	325	501.5	8941	9407	466	Left	Object	Unique
2	13	study	BC	Scene	2	288.3	473.4	9428	9628	200	Left	Object	Unique
