Participant	ExperimentPhase	Category	TestType	PairType	Memory	Hemisphere	Area	ROIGroup	ROISize	Beta
sub-1014	test	face	dir	test	Incorrect	Right	PHC	MTL	347	10.1020865100865
sub-1014	test	face	dir	test	Incorrect	Right	alERC	MTL	168	5.40768457142857
sub-1014	test	face	dir	test	Incorrect	Right	PRC	MTL	508	9.73314688779528
sub-1014	test	face	dir	test	Incorrect	Right	pmERC	MTL	94	7.97075680851064
sub-1014	test	face	dir	test	Incorrect	Left	CA1	HC	118	-5.58059792372881
sub-1014	test	face	dir	test	Incorrect	Left	Hipp Tail	HC	59	-7.54772557627119
sub-1014	test	face	dir	test	Incorrect	Left	Sub	HC	109	2.93346670642202
sub-1014	test	face	dir	test	Incorrect	Left	CA23DG	HC	180	3.01965031666667
sub-1014	test	face	dir	test	Incorrect	Left	PRC	MTL	602	3.91902323754153
sub-1014	test	face	dir	test	Incorrect	Left	alERC	MTL	141	3.94340285815603
sub-1014	test	face	dir	test	Incorrect	Left	PHC	MTL	401	3.0971519276808
sub-1014	test	face	dir	test	Incorrect	Left	pmERC	MTL	84	14.6065286904762
sub-1014	test	face	dir	test	Incorrect	Left	Ant Hipp Head	HC	48	0.4002478125
sub-1014	test	face	indir	test	Correct	Right	Ant Hipp Head	HC	125	6.651691128
sub-1014	test	face	indir	test	Correct	Right	CA1	HC	135	7.05246771111111
sub-1014	test	face	indir	test	Correct	Right	Sub	HC	116	5.74535431034483
sub-1014	test	face	indir	test	Correct	Right	CA23DG	HC	177	4.42726406779661
sub-1014	test	face	indir	test	Correct	Right	Hipp Tail	HC	47	2.47956078723404
sub-1014	test	face	indir	test	Correct	Right	PHC	MTL	347	17.9648557204611
sub-1014	test	face	indir	test	Correct	Right	alERC	MTL	168	10.0187384107143
sub-1014	test	face	indir	test	Correct	Right	PRC	MTL	508	5.76933923818898
sub-1014	test	face	indir	test	Correct	Right	pmERC	MTL	94	8.84971077659574
sub-1014	test	face	indir	test	Correct	Left	CA1	HC	118	0.449540423728814
sub-1014	test	face	indir	test	Correct	Left	Hipp Tail	HC	59	-4.11254044067797
sub-1014	test	face	indir	test	Correct	Left	Sub	HC	109	7.56002279816514
sub-1014	test	face	indir	test	Correct	Left	CA23DG	HC	180	-1.4980399
sub-1014	test	face	indir	test	Correct	Left	PRC	MTL	602	4.00895132059801
sub-1014	test	face	indir	test	Correct	Left	alERC	MTL	141	7.69412022695035
sub-1014	test	face	indir	test	Correct	Left	PHC	MTL	401	15.3613653965087
sub-1014	test	face	indir	test	Correct	Left	pmERC	MTL	84	15.9090208214286
sub-1014	test	face	indir	test	Correct	Left	Ant Hipp Head	HC	48	8.18905241666667
sub-1014	test	face	indir	test	Incorrect	Right	Ant Hipp Head	HC	125	-2.965523624
sub-1014	test	face	indir	test	Incorrect	Right	CA1	HC	135	4.96448717777778
sub-1014	test	face	indir	test	Incorrect	Right	Sub	HC	116	2.52795274137931
sub-1014	test	face	indir	test	Incorrect	Right	CA23DG	HC	177	-9.91411336723164
sub-1014	test	face	indir	test	Incorrect	Right	Hipp Tail	HC	47	7.05809927659574
sub-1014	test	face	indir	test	Incorrect	Right	PHC	MTL	347	17.4070754121037
sub-1014	test	face	indir	test	Incorrect	Right	alERC	MTL	168	7.27099170833333
sub-1014	test	face	indir	test	Incorrect	Right	PRC	MTL	508	5.52399995472441
sub-1014	test	face	indir	test	Incorrect	Right	pmERC	MTL	94	2.33658992553192
sub-1014	test	face	indir	test	Incorrect	Left	CA1	HC	118	0.235604754237288
sub-1014	test	face	indir	test	Incorrect	Left	Hipp Tail	HC	59	-4.53281159322034
sub-1014	test	face	indir	test	Incorrect	Left	Sub	HC	109	2.94015274311927
sub-1014	test	face	indir	test	Incorrect	Left	CA23DG	HC	180	-7.19451037222222
sub-1014	test	face	indir	test	Incorrect	Left	PRC	MTL	602	1.39330690365448
sub-1014	test	face	indir	test	Incorrect	Left	alERC	MTL	141	7.32071834751773
sub-1014	test	face	indir	test	Incorrect	Left	PHC	MTL	401	13.2474596234414
sub-1014	test	face	indir	test	Incorrect	Left	pmERC	MTL	84	11.0484577738095
sub-1014	test	face	indir	test	Incorrect	Left	Ant Hipp Head	HC	48	5.86082145833333
sub-1014	study	scene	study	AB	Forgotten	Right	Ant Hipp Head	HC	125	4.222892728
sub-1014	study	scene	study	AB	Forgotten	Right	CA1	HC	135	-5.00084048148148
sub-1014	study	scene	study	AB	Forgotten	Right	Sub	HC	116	-6.12985267241379
sub-1014	study	scene	study	AB	Forgotten	Right	CA23DG	HC	177	18.4638563615819
sub-1014	study	scene	study	AB	Forgotten	Right	Hipp Tail	HC	47	-0.142825723404255
sub-1014	study	scene	study	AB	Forgotten	Right	PHC	MTL	347	49.8546595994236
sub-1014	study	scene	study	AB	Forgotten	Right	alERC	MTL	168	5.71808808333333
sub-1014	study	scene	study	AB	Forgotten	Right	PRC	MTL	508	11.4371460629921
sub-1014	study	scene	study	AB	Forgotten	Right	pmERC	MTL	94	-0.731092595744681
sub-1014	study	scene	study	AB	Forgotten	Left	CA1	HC	118	-2.74358893220339
sub-1014	study	scene	study	AB	Forgotten	Left	Hipp Tail	HC	59	-4.55335094915254
sub-1014	study	scene	study	AB	Forgotten	Left	Sub	HC	109	9.72567885321101
sub-1014	study	scene	study	AB	Forgotten	Left	CA23DG	HC	180	8.15299846666667
sub-1014	study	scene	study	AB	Forgotten	Left	PRC	MTL	602	1.48058843521595
sub-1014	study	scene	study	AB	Forgotten	Left	alERC	MTL	141	2.7507199929078
sub-1014	study	scene	study	AB	Forgotten	Left	PHC	MTL	401	40.1054374713217
sub-1014	study	scene	study	AB	Forgotten	Left	pmERC	MTL	84	13.8732049761905
sub-1014	study	scene	study	AB	Forgotten	Left	Ant Hipp Head	HC	48	-5.53631891666667
sub-1014	study	scene	study	AB	Remembered	Right	Ant Hipp Head	HC	125	20.372802464
sub-1014	study	scene	study	AB	Remembered	Right	CA1	HC	135	2.06089628888889
sub-1014	study	scene	study	AB	Remembered	Right	Sub	HC	116	1.19163625
sub-1014	study	scene	study	AB	Remembered	Right	CA23DG	HC	177	27.7890394180791
sub-1014	study	scene	study	AB	Remembered	Right	Hipp Tail	HC	47	4.53852008510638
sub-1014	study	scene	study	AB	Remembered	Right	PHC	MTL	347	55.9260498933718
sub-1014	study	scene	study	AB	Remembered	Right	alERC	MTL	168	19.3893955238095
sub-1014	study	scene	study	AB	Remembered	Right	PRC	MTL	508	15.7504049350394
sub-1014	study	scene	study	AB	Remembered	Right	pmERC	MTL	94	28.6412040851064
sub-1014	study	scene	study	AB	Remembered	Left	CA1	HC	118	4.05005647457627
sub-1014	study	scene	study	AB	Remembered	Left	Hipp Tail	HC	59	1.10165574576271
sub-1014	study	scene	study	AB	Remembered	Left	Sub	HC	109	11.0345314495413
sub-1014	study	scene	study	AB	Remembered	Left	CA23DG	HC	180	15.5481286722222
sub-1014	study	scene	study	AB	Remembered	Left	PRC	MTL	602	5.03146180066445
sub-1014	study	scene	study	AB	Remembered	Left	alERC	MTL	141	9.54825171631206
sub-1014	study	scene	study	AB	Remembered	Left	PHC	MTL	401	48.5187918279302
sub-1014	study	scene	study	AB	Remembered	Left	pmERC	MTL	84	24.9176080357143
sub-1014	study	scene	study	AB	Remembered	Left	Ant Hipp Head	HC	48	17.7341356458333
sub-1014	study	scene	study	BC	Forgotten	Right	Ant Hipp Head	HC	125	15.267009496
sub-1014	study	scene	study	BC	Forgotten	Right	CA1	HC	135	-4.59018842962963
sub-1014	study	scene	study	BC	Forgotten	Right	Sub	HC	116	1.95870081896552
sub-1014	study	scene	study	BC	Forgotten	Right	CA23DG	HC	177	11.4644902146893
sub-1014	study	scene	study	BC	Forgotten	Right	Hipp Tail	HC	47	-17.0368815106383
sub-1014	study	scene	study	BC	Forgotten	Right	PHC	MTL	347	44.406249518732
sub-1014	study	scene	study	BC	Forgotten	Right	alERC	MTL	168	5.30219106547619
sub-1014	study	scene	study	BC	Forgotten	Right	PRC	MTL	508	9.05401700590551
sub-1014	study	scene	study	BC	Forgotten	Right	pmERC	MTL	94	19.199547393617
sub-1014	study	scene	study	BC	Forgotten	Left	CA1	HC	118	-2.8106738559322
sub-1014	study	scene	study	BC	Forgotten	Left	Hipp Tail	HC	59	-2.37479818644068
sub-1014	study	scene	study	BC	Forgotten	Left	Sub	HC	109	12.045383706422
sub-1014	study	scene	study	BC	Forgotten	Left	CA23DG	HC	180	11.34050315
sub-1014	study	scene	study	BC	Forgotten	Left	PRC	MTL	602	-0.592688453488372
sub-1014	study	scene	study	BC	Forgotten	Left	alERC	MTL	141	10.8693470425532
sub-1014	study	scene	study	BC	Forgotten	Left	PHC	MTL	401	31.4749626633416
sub-1014	study	scene	study	BC	Forgotten	Left	pmERC	MTL	84	23.1524586666667
sub-1014	study	scene	study	BC	Forgotten	Left	Ant Hipp Head	HC	48	11.8474994166667
sub-1014	study	scene	study	BC	Remembered	Right	Ant Hipp Head	HC	125	11.065587912
sub-1014	study	scene	study	BC	Remembered	Right	CA1	HC	135	-2.09224380740741
sub-1014	study	scene	study	BC	Remembered	Right	Sub	HC	116	-1.61871762068965
sub-1014	study	scene	study	BC	Remembered	Right	CA23DG	HC	177	12.8893953107345
sub-1014	study	scene	study	BC	Remembered	Right	Hipp Tail	HC	47	-0.759656191489362
sub-1014	study	scene	study	BC	Remembered	Right	PHC	MTL	347	45.0454994034582
sub-1014	study	scene	study	BC	Remembered	Right	alERC	MTL	168	15.2560521904762
sub-1014	study	scene	study	BC	Remembered	Right	PRC	MTL	508	11.9403781240157
sub-1014	study	scene	study	BC	Remembered	Right	pmERC	MTL	94	26.6852708617021
sub-1014	study	scene	study	BC	Remembered	Left	CA1	HC	118	-1.07131495762712
sub-1014	study	scene	study	BC	Remembered	Left	Hipp Tail	HC	59	-0.347323186440678
sub-1014	study	scene	study	BC	Remembered	Left	Sub	HC	109	6.20667256880734
sub-1014	study	scene	study	BC	Remembered	Left	CA23DG	HC	180	1.99349478888889
sub-1014	study	scene	study	BC	Remembered	Left	PRC	MTL	602	3.73925827242525
sub-1014	study	scene	study	BC	Remembered	Left	alERC	MTL	141	6.72467366666667
sub-1014	study	scene	study	BC	Remembered	Left	PHC	MTL	401	39.0252188628429
sub-1014	study	scene	study	BC	Remembered	Left	pmERC	MTL	84	24.148136547619
sub-1014	study	scene	study	BC	Remembered	Left	Ant Hipp Head	HC	48	8.28535622916667
sub-1014	test	scene	dir	test	Correct	Right	Ant Hipp Head	HC	125	3.317401984
sub-1014	test	scene	dir	test	Correct	Right	CA1	HC	135	-1.62717877777778
sub-1014	test	scene	dir	test	Correct	Right	Sub	HC	116	-0.330660793103448
sub-1014	test	scene	dir	test	Correct	Right	CA23DG	HC	177	0.762431853107345
sub-1014	test	scene	dir	test	Correct	Right	Hipp Tail	HC	47	-1.67491995744681
sub-1014	test	scene	dir	test	Correct	Right	PHC	MTL	347	45.0570169020173
sub-1014	test	scene	dir	test	Correct	Right	alERC	MTL	168	11.3744913452381
sub-1014	test	scene	dir	test	Correct	Right	PRC	MTL	508	8.5161927480315
sub-1014	test	scene	dir	test	Correct	Right	pmERC	MTL	94	19.4966891702128
sub-1014	test	scene	dir	test	Correct	Left	CA1	HC	118	4.4749191779661
sub-1014	test	scene	dir	test	Correct	Left	Hipp Tail	HC	59	2.84220389830508
sub-1014	test	scene	dir	test	Correct	Left	Sub	HC	109	1.65020972477064
sub-1014	test	scene	dir	test	Correct	Left	CA23DG	HC	180	1.12702408888889
sub-1014	test	scene	dir	test	Correct	Left	PRC	MTL	602	5.7175359717608
sub-1014	test	scene	dir	test	Correct	Left	alERC	MTL	141	5.53899021985816
sub-1014	test	scene	dir	test	Correct	Left	PHC	MTL	401	33.4064083491272
sub-1014	test	scene	dir	test	Correct	Left	pmERC	MTL	84	20.2127468928571
sub-1014	test	scene	dir	test	Correct	Left	Ant Hipp Head	HC	48	8.78360204166667
sub-1014	test	scene	dir	test	Incorrect	Right	Ant Hipp Head	HC	125	10.680581216
sub-1014	test	scene	dir	test	Incorrect	Right	CA1	HC	135	-2.02921878518519
sub-1014	test	scene	dir	test	Incorrect	Right	Sub	HC	116	-1.39112895689655
sub-1014	test	scene	dir	test	Incorrect	Right	CA23DG	HC	177	7.77429063841808
sub-1014	test	scene	dir	test	Incorrect	Right	Hipp Tail	HC	47	-6.01883110638298
sub-1014	test	scene	dir	test	Incorrect	Right	PHC	MTL	347	52.0930168270893
sub-1014	test	scene	dir	test	Incorrect	Right	alERC	MTL	168	7.97443724404762
sub-1014	test	scene	dir	test	Incorrect	Right	PRC	MTL	508	8.65787341338583
sub-1014	test	scene	dir	test	Incorrect	Right	pmERC	MTL	94	25.1851069893617
sub-1014	test	scene	dir	test	Incorrect	Left	CA1	HC	118	3.59147979661017
sub-1014	test	scene	dir	test	Incorrect	Left	Hipp Tail	HC	59	3.61810952542373
sub-1014	test	scene	dir	test	Incorrect	Left	Sub	HC	109	2.19161763302752
sub-1014	test	scene	dir	test	Incorrect	Left	CA23DG	HC	180	9.54967638888889
sub-1014	test	scene	dir	test	Incorrect	Left	PRC	MTL	602	7.15245905813954
sub-1014	test	scene	dir	test	Incorrect	Left	alERC	MTL	141	5.74720760283688
sub-1014	test	scene	dir	test	Incorrect	Left	PHC	MTL	401	39.3472041496259
sub-1014	test	scene	dir	test	Incorrect	Left	pmERC	MTL	84	20.516673047619
sub-1014	test	scene	dir	test	Incorrect	Left	Ant Hipp Head	HC	48	10.8450246458333
sub-1014	test	scene	indir	test	Correct	Right	Ant Hipp Head	HC	125	-4.174253136
sub-1014	test	scene	indir	test	Correct	Right	CA1	HC	135	-9.4752606962963
sub-1014	test	scene	indir	test	Correct	Right	Sub	HC	116	-6.39773210344828
sub-1014	test	scene	indir	test	Correct	Right	CA23DG	HC	177	-12.0911827909605
sub-1014	test	scene	indir	test	Correct	Right	Hipp Tail	HC	47	-2.85561489361702
sub-1014	test	scene	indir	test	Correct	Right	PHC	MTL	347	27.6852458242075
sub-1014	test	scene	indir	test	Correct	Right	alERC	MTL	168	6.99768495238095
sub-1014	test	scene	indir	test	Correct	Right	PRC	MTL	508	8.5500604015748
sub-1014	test	scene	indir	test	Correct	Right	pmERC	MTL	94	9.1425144787234
sub-1014	test	scene	indir	test	Correct	Left	CA1	HC	118	-4.12758624576271
sub-1014	test	scene	indir	test	Correct	Left	Hipp Tail	HC	59	-3.37382905084746
sub-1014	test	scene	indir	test	Correct	Left	Sub	HC	109	-2.95345416513761
sub-1014	test	scene	indir	test	Correct	Left	CA23DG	HC	180	-9.21397934444444
sub-1014	test	scene	indir	test	Correct	Left	PRC	MTL	602	0.26654819435216
sub-1014	test	scene	indir	test	Correct	Left	alERC	MTL	141	0.179651510638298
sub-1014	test	scene	indir	test	Correct	Left	PHC	MTL	401	23.424835127182
sub-1014	test	scene	indir	test	Correct	Left	pmERC	MTL	84	10.8765071547619
sub-1014	test	scene	indir	test	Correct	Left	Ant Hipp Head	HC	48	0.725990375
sub-1014	test	scene	indir	test	Incorrect	Right	Ant Hipp Head	HC	125	-1.96408028
sub-1014	test	scene	indir	test	Incorrect	Right	CA1	HC	135	-6.4308435037037
sub-1014	test	scene	indir	test	Incorrect	Right	Sub	HC	116	-6.76805062931034
sub-1014	test	scene	indir	test	Incorrect	Right	CA23DG	HC	177	-1.34346682485876
sub-1014	test	scene	indir	test	Incorrect	Right	Hipp Tail	HC	47	2.19472642553192
sub-1014	test	scene	indir	test	Incorrect	Right	PHC	MTL	347	32.3761742910663
sub-1014	test	scene	indir	test	Incorrect	Right	alERC	MTL	168	10.1122556428571
sub-1014	test	scene	indir	test	Incorrect	Right	PRC	MTL	508	13.3694708110236
sub-1014	test	scene	indir	test	Incorrect	Right	pmERC	MTL	94	22.4011045638298
sub-1014	test	scene	indir	test	Incorrect	Left	CA1	HC	118	-10.810010279661
sub-1014	test	scene	indir	test	Incorrect	Left	Hipp Tail	HC	59	2.59140086440678
sub-1014	test	scene	indir	test	Incorrect	Left	Sub	HC	109	-2.47799703669725
sub-1014	test	scene	indir	test	Incorrect	Left	CA23DG	HC	180	-0.341769722222222
sub-1014	test	scene	indir	test	Incorrect	Left	PRC	MTL	602	4.50368612126246
sub-1014	test	scene	indir	test	Incorrect	Left	alERC	MTL	141	5.44390316312057
sub-1014	test	scene	indir	test	Incorrect	Left	PHC	MTL	401	22.5839000623441
sub-1014	test	scene	indir	test	Incorrect	Left	pmERC	MTL	84	20.4683069047619
sub-1014	test	scene	indir	test	Incorrect	Left	Ant Hipp Head	HC	48	10.3466327708333
