block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Scene	5	262.6	443.8	2326	2547	221	Left	Scene	Linking
1	1	study	AB	Scene	5	757	387.5	2596	3111	515	Right	Object	Unique
1	1	study	AB	Scene	5	790.5	352.6	3127	3244	117	Right	Object	Unique
1	1	study	AB	Scene	5	219.5	320.3	3293	3606	313	Left	Scene	Linking
1	1	study	AB	Scene	5	220.5	289.5	3615	4218	603	Left	Scene	Linking
1	1	study	AB	Scene	5	312.1	427.4	4253	4605	352	Left	Scene	Linking
1	1	study	AB	Scene	5	262	397.7	4624	4766	142	Left	Scene	Linking
1	1	study	AB	Scene	5	808.8	426.3	4814	5027	213	Right	Object	Unique
1	2	study	AB	Scene	6	282.8	414.6	1965	2202	237	Left	Scene	Linking
1	2	study	AB	Scene	6	728.7	449.1	2246	2532	286	Right	Object	Unique
1	2	study	AB	Scene	6	800.8	438.5	2550	2815	265	Right	Object	Unique
1	2	study	AB	Scene	6	232.9	373.7	2862	3149	287	Left	Scene	Linking
1	2	study	AB	Scene	6	283.6	377.5	3165	3362	197	Left	Scene	Linking
1	2	study	AB	Scene	6	787.6	408.4	3414	3722	308	Right	Object	Unique
1	2	study	AB	Scene	6	239.9	378.5	3771	4091	320	Left	Scene	Linking
1	2	study	AB	Scene	6	273	387.5	4103	4246	143	Left	Scene	Linking
1	2	study	AB	Scene	6	197.5	471.3	4270	4528	258	Left	Scene	Linking
1	3	study	AB	Scene	4	234.3	400.8	7935	8251	316	Left	Object	Unique
1	3	study	AB	Scene	4	284.9	383.8	8264	8425	161	Left	Object	Unique
1	3	study	AB	Scene	4	820.7	393.6	8472	8805	333	Right	Scene	Linking
1	3	study	AB	Scene	4	765.1	421.5	8822	9206	384	Right	Scene	Linking
1	3	study	AB	Scene	4	251.1	397.6	9255	9503	248	Left	Object	Unique
1	3	study	AB	Scene	4	228.7	381	9515	9910	395	Left	Object	Unique
1	3	study	AB	Scene	4	203.6	358.1	9920	10089	169	Left	Object	Unique
1	3	study	AB	Scene	4	765.5	416.2	10137	10445	308	Right	Scene	Linking
1	3	study	AB	Scene	4	844.1	438.9	10466	10704	238	Right	Scene	Linking
1	4	study	AB	Scene	3	257.2	393.5	1990	2254	264	Left	Scene	Linking
1	4	study	AB	Scene	3	781.9	399.9	2298	2804	506	Right	Object	Unique
1	4	study	AB	Scene	3	791.1	437.1	2816	3288	472	Right	Object	Unique
1	4	study	AB	Scene	3	389.9	480.8	3334	3556	222	Left	Scene	Linking
1	4	study	AB	Scene	3	310.7	408.8	3578	4093	515	Left	Scene	Linking
1	5	study	AB	Scene	1	716.1	508.6	4003	4195	192	Right	Object	Unique
1	5	study	AB	Scene	1	245.1	418.5	4237	4628	391	Left	Scene	Linking
1	5	study	AB	Scene	1	180.3	394.8	4645	5008	363	Left	Scene	Linking
1	5	study	AB	Scene	1	341.6	412.1	5034	5507	473	Left	Scene	Linking
1	5	study	AB	Scene	1	824.2	498.8	5757	5988	231	Right	Object	Unique
1	5	study	AB	Scene	1	227.8	371.5	6041	6356	315	Left	Scene	Linking
1	5	study	AB	Scene	1	177	398.3	6377	6579	202	Left	Scene	Linking
1	5	study	AB	Scene	1	162.8	428.6	6589	6649	60	Left	Scene	Linking
1	6	study	AB	Scene	7	304.3	339.2	3905	4128	223	Left	Object	Unique
1	6	study	AB	Scene	7	267.9	331.6	4139	4263	124	Left	Object	Unique
1	6	study	AB	Scene	7	776.4	404.3	4306	4777	471	Right	Scene	Linking
1	6	study	AB	Scene	7	810.3	429.5	4791	4961	170	Right	Scene	Linking
1	6	study	AB	Scene	7	245.2	425.9	5011	5297	286	Left	Object	Unique
1	6	study	AB	Scene	7	211.7	432.6	5310	5479	169	Left	Object	Unique
1	6	study	AB	Scene	7	155.2	462.7	5498	5760	262	Left	Object	Unique
1	6	study	AB	Scene	7	838.4	465.2	5812	6223	411	Right	Scene	Linking
1	6	study	AB	Scene	7	870.2	471.5	6234	6605	371	Right	Scene	Linking
1	6	study	AB	Scene	7	757.2	481	6627	6659	32	Right	Scene	Linking
1	7	study	AB	Scene	8	249.4	517.7	5070	5436	366	Left	Object	Unique
1	7	study	AB	Scene	8	272.4	464.8	6542	6701	159	Left	Object	Unique
1	8	study	AB	Scene	2	300.5	497	1972	2141	169	Left	Object	Unique
1	8	study	AB	Scene	2	812	444.3	2187	2998	811	Right	Scene	Linking
1	8	study	AB	Scene	2	829.2	424	3009	3248	239	Right	Scene	Linking
1	8	study	AB	Scene	2	832.9	384.5	3255	3477	222	Right	Scene	Linking
1	8	study	AB	Scene	2	255.1	373.8	3529	3971	442	Left	Object	Unique
1	8	study	AB	Scene	2	762	386.3	4026	4341	315	Right	Scene	Linking
1	8	study	AB	Scene	2	819.2	382.2	4358	4680	322	Right	Scene	Linking
1	9	study	BC	Scene	4	232.9	499.2	7319	8031	712	Left	Scene	Linking
1	9	study	BC	Scene	4	296	479.4	8048	8152	104	Left	Scene	Linking
1	9	study	BC	Scene	4	823.8	484.5	8198	8724	526	Right	Object	Unique
1	10	study	BC	Scene	8	760.7	430.9	2061	2347	286	Right	Object	Unique
1	10	study	BC	Scene	8	220.6	439.9	2395	3119	724	Left	Scene	Linking
1	10	study	BC	Scene	8	785.4	482.5	3167	4109	942	Right	Object	Unique
1	10	study	BC	Scene	8	305.7	468.1	4157	4384	227	Left	Scene	Linking
1	10	study	BC	Scene	8	226.2	421.1	4403	4695	292	Left	Scene	Linking
1	11	study	BC	Scene	2	767.8	497.8	2357	2745	388	Right	Object	Unique
1	11	study	BC	Scene	2	800.4	454.2	2755	3230	475	Right	Object	Unique
1	11	study	BC	Scene	2	273.3	407	3277	3780	503	Left	Scene	Linking
