block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Face	7	659.5	349.8	8252	8355	103	Right	Face	Linking
1	1	study	AB	Face	7	265.8	350.3	8401	8623	222	Left	Object	Unique
1	1	study	AB	Face	7	712.1	350.3	8670	9049	379	Right	Face	Linking
1	1	study	AB	Face	7	240	360.5	9232	9389	157	Left	Object	Unique
1	1	study	AB	Face	7	771.7	376.1	9446	9705	259	Right	Face	Linking
1	1	study	AB	Face	7	621.9	360.7	9912	10102	190	Right	Face	Linking
1	1	study	AB	Face	7	753.6	370.8	10127	10764	637	Right	Face	Linking
1	2	study	AB	Face	8	663.5	350.9	7829	8040	211	Right	Face	Linking
1	2	study	AB	Face	8	287.2	361.1	8084	8396	312	Left	Object	Unique
1	2	study	AB	Face	8	261.9	370	8406	8514	108	Left	Object	Unique
1	2	study	AB	Face	8	758.8	351	8561	8992	431	Right	Face	Linking
1	2	study	AB	Face	8	731.6	366.9	9003	9253	250	Right	Face	Linking
1	2	study	AB	Face	8	209.1	347.3	9501	9763	262	Left	Object	Unique
1	2	study	AB	Face	8	721.3	364.3	9816	10062	246	Right	Face	Linking
1	2	study	AB	Face	8	315.2	349.2	10104	10433	329	Left	Object	Unique
1	2	study	AB	Face	8	688.8	341.2	10479	10637	158	Right	Face	Linking
1	3	study	AB	Face	4	295.2	364.5	1951	2077	126	Left	Face	Linking
1	3	study	AB	Face	4	268.2	376	2087	2210	123	Left	Face	Linking
1	3	study	AB	Face	4	738.7	350.2	2256	2514	258	Right	Object	Unique
1	3	study	AB	Face	4	253.9	398.1	2566	3012	446	Left	Face	Linking
1	3	study	AB	Face	4	262.3	382.9	3021	3456	435	Left	Face	Linking
1	3	study	AB	Face	4	723.2	340.2	3504	3769	265	Right	Object	Unique
1	4	study	AB	Face	3	405.4	372.2	3870	3981	111	Left	Face	Linking
1	4	study	AB	Face	3	320.3	371.2	4005	4223	218	Left	Face	Linking
1	4	study	AB	Face	3	732.5	340.5	4272	4792	520	Right	Object	Unique
1	4	study	AB	Face	3	708.7	373.7	4810	4963	153	Right	Object	Unique
1	4	study	AB	Face	3	241	375.9	5010	5742	732	Left	Face	Linking
1	4	study	AB	Face	3	655.4	350.7	5791	6692	901	Right	Object	Unique
1	5	study	AB	Face	6	397.3	353.4	5816	5911	95	Left	Face	Linking
1	5	study	AB	Face	6	310.8	359.1	5934	6183	249	Left	Face	Linking
1	5	study	AB	Face	6	277.3	363	6194	6465	271	Left	Face	Linking
1	5	study	AB	Face	6	698.8	338.5	6513	6740	227	Right	Object	Unique
1	5	study	AB	Face	6	267.6	368.4	6787	7054	267	Left	Face	Linking
1	5	study	AB	Face	6	251.2	368.4	7186	7404	218	Left	Face	Linking
1	5	study	AB	Face	6	241	374.5	7419	8629	1210	Left	Face	Linking
1	6	study	AB	Face	5	707.7	365.4	1950	2317	367	Right	Face	Linking
1	6	study	AB	Face	5	658.6	375.5	2333	2382	49	Right	Face	Linking
1	6	study	AB	Face	5	294	346.2	2431	2741	310	Left	Object	Unique
1	6	study	AB	Face	5	736.1	368.6	2788	3142	354	Right	Face	Linking
1	6	study	AB	Face	5	350.7	352.5	3536	4668	1132	Left	Object	Unique
1	7	study	AB	Face	1	356.9	359.2	3818	3948	130	Left	Face	Linking
1	7	study	AB	Face	1	324.5	359.7	3961	3995	34	Left	Face	Linking
1	7	study	AB	Face	1	721	355.4	4042	4357	315	Right	Object	Unique
1	7	study	AB	Face	1	274.1	366.2	4409	5081	672	Left	Face	Linking
1	7	study	AB	Face	1	248.4	375.6	5093	5309	216	Left	Face	Linking
1	7	study	AB	Face	1	277.7	376.2	5328	6642	1314	Left	Face	Linking
1	8	study	AB	Face	2	324.5	352.6	8144	8392	248	Left	Object	Unique
1	8	study	AB	Face	2	719.5	346.5	8446	8678	232	Right	Face	Linking
1	8	study	AB	Face	2	749.4	368.7	8696	8827	131	Right	Face	Linking
1	8	study	AB	Face	2	721.4	386.8	9421	10695	1274	Right	Face	Linking
1	9	study	BC	Face	6	304.5	373.6	2065	2298	233	Left	Object	Unique
1	9	study	BC	Face	6	270.4	377.3	2317	2682	365	Left	Object	Unique
1	9	study	BC	Face	6	725.1	356.2	2733	3102	369	Right	Face	Linking
1	9	study	BC	Face	6	270.3	360.3	3152	4309	1157	Left	Object	Unique
1	10	study	BC	Face	4	634.4	362.8	5879	5988	109	Right	Face	Linking
1	10	study	BC	Face	4	291.3	350.9	6033	6314	281	Left	Object	Unique
1	10	study	BC	Face	4	746.9	362.8	6370	6819	449	Right	Face	Linking
1	10	study	BC	Face	4	715.8	373.3	6834	7021	187	Right	Face	Linking
1	10	study	BC	Face	4	284.8	350.6	7075	8709	1634	Left	Object	Unique
1	11	study	BC	Face	7	398.7	372.5	1888	2002	114	Left	Face	Linking
1	11	study	BC	Face	7	320.8	373	2020	2141	121	Left	Face	Linking
1	11	study	BC	Face	7	759.5	347.5	2187	2492	305	Right	Object	Unique
1	11	study	BC	Face	7	781.2	423.5	2514	2707	193	Right	Object	Unique
1	11	study	BC	Face	7	277.4	383	2762	2922	160	Left	Face	Linking
1	11	study	BC	Face	7	769.6	406.1	2972	3112	140	Right	Object	Unique
1	11	study	BC	Face	7	746.3	492	3138	3338	200	Right	Object	Unique
1	11	study	BC	Face	7	832.4	435.9	3359	3735	376	Right	Object	Unique
1	11	study	BC	Face	7	848.1	379.6	3745	4716	971	Right	Object	Unique
