Participant	ExperimentPhase	Category	TestType	PairType	Memory	Hemisphere	Area	ROIGroup	ROISize	Beta
sub-1038	study	face	study	AB	Forgotten	Right	Ant Hipp Head	HC	50	-4.4072026
sub-1038	study	face	study	AB	Forgotten	Right	CA1	HC	135	-7.80737998518519
sub-1038	study	face	study	AB	Forgotten	Right	Sub	HC	124	-3.00856436290323
sub-1038	study	face	study	AB	Forgotten	Right	CA23DG	HC	250	0.0151969920000002
sub-1038	study	face	study	AB	Forgotten	Right	Hipp Tail	HC	79	0.595268253164557
sub-1038	study	face	study	AB	Forgotten	Right	PHC	MTL	559	22.9251960161002
sub-1038	study	face	study	AB	Forgotten	Right	alERC	MTL	248	1.56025649596774
sub-1038	study	face	study	AB	Forgotten	Right	PRC	MTL	487	10.2883704825462
sub-1038	study	face	study	AB	Forgotten	Right	pmERC	MTL	87	-2.81435483908046
sub-1038	study	face	study	AB	Forgotten	Left	CA1	HC	119	2.59742952941176
sub-1038	study	face	study	AB	Forgotten	Left	Hipp Tail	HC	99	0.808991040404041
sub-1038	study	face	study	AB	Forgotten	Left	Sub	HC	109	1.03165620183486
sub-1038	study	face	study	AB	Forgotten	Left	CA23DG	HC	227	-0.94459904845815
sub-1038	study	face	study	AB	Forgotten	Left	PRC	MTL	678	7.29095625221239
sub-1038	study	face	study	AB	Forgotten	Left	alERC	MTL	149	-1.65920606711409
sub-1038	study	face	study	AB	Forgotten	Left	PHC	MTL	513	8.73050276023392
sub-1038	study	face	study	AB	Forgotten	Left	pmERC	MTL	91	-4.6954732967033
sub-1038	study	face	study	AB	Forgotten	Left	Ant Hipp Head	HC	92	6.48654397826087
sub-1038	study	face	study	AB	Remembered	Right	Ant Hipp Head	HC	50	-5.43840416
sub-1038	study	face	study	AB	Remembered	Right	CA1	HC	135	-8.13831425185185
sub-1038	study	face	study	AB	Remembered	Right	Sub	HC	124	-2.95938122580645
sub-1038	study	face	study	AB	Remembered	Right	CA23DG	HC	250	0.5217389
sub-1038	study	face	study	AB	Remembered	Right	Hipp Tail	HC	79	-0.27944970886076
sub-1038	study	face	study	AB	Remembered	Right	PHC	MTL	559	19.3118571502683
sub-1038	study	face	study	AB	Remembered	Right	alERC	MTL	248	-0.633900370967742
sub-1038	study	face	study	AB	Remembered	Right	PRC	MTL	487	9.3569782587269
sub-1038	study	face	study	AB	Remembered	Right	pmERC	MTL	87	-14.0772514252874
sub-1038	study	face	study	AB	Remembered	Left	CA1	HC	119	0.681693714285714
sub-1038	study	face	study	AB	Remembered	Left	Hipp Tail	HC	99	-0.00957969696969682
sub-1038	study	face	study	AB	Remembered	Left	Sub	HC	109	-6.60873086238532
sub-1038	study	face	study	AB	Remembered	Left	CA23DG	HC	227	1.84514642731278
sub-1038	study	face	study	AB	Remembered	Left	PRC	MTL	678	7.14275026843658
sub-1038	study	face	study	AB	Remembered	Left	alERC	MTL	149	-4.67957115436242
sub-1038	study	face	study	AB	Remembered	Left	PHC	MTL	513	4.97554207797271
sub-1038	study	face	study	AB	Remembered	Left	pmERC	MTL	91	-9.0392348021978
sub-1038	study	face	study	AB	Remembered	Left	Ant Hipp Head	HC	92	-4.01644092391304
sub-1038	study	face	study	BC	Forgotten	Right	Ant Hipp Head	HC	50	8.22277118
sub-1038	study	face	study	BC	Forgotten	Right	CA1	HC	135	-1.49315519259259
sub-1038	study	face	study	BC	Forgotten	Right	Sub	HC	124	1.40348635483871
sub-1038	study	face	study	BC	Forgotten	Right	CA23DG	HC	250	5.562538068
sub-1038	study	face	study	BC	Forgotten	Right	Hipp Tail	HC	79	2.6484964556962
sub-1038	study	face	study	BC	Forgotten	Right	PHC	MTL	559	26.226873783542
sub-1038	study	face	study	BC	Forgotten	Right	alERC	MTL	248	4.28761791532258
sub-1038	study	face	study	BC	Forgotten	Right	PRC	MTL	487	7.92516993634497
sub-1038	study	face	study	BC	Forgotten	Right	pmERC	MTL	87	11.9886271724138
sub-1038	study	face	study	BC	Forgotten	Left	CA1	HC	119	3.7367128487395
sub-1038	study	face	study	BC	Forgotten	Left	Hipp Tail	HC	99	-2.2741427979798
sub-1038	study	face	study	BC	Forgotten	Left	Sub	HC	109	1.11455793577982
sub-1038	study	face	study	BC	Forgotten	Left	CA23DG	HC	227	7.85570828193833
sub-1038	study	face	study	BC	Forgotten	Left	PRC	MTL	678	8.08094282153392
sub-1038	study	face	study	BC	Forgotten	Left	alERC	MTL	149	3.67939887248322
sub-1038	study	face	study	BC	Forgotten	Left	PHC	MTL	513	14.4644183840156
sub-1038	study	face	study	BC	Forgotten	Left	pmERC	MTL	91	9.71820052747253
sub-1038	study	face	study	BC	Forgotten	Left	Ant Hipp Head	HC	92	12.9583801956522
sub-1038	study	face	study	BC	Remembered	Right	Ant Hipp Head	HC	50	-5.90558692
sub-1038	study	face	study	BC	Remembered	Right	CA1	HC	135	-5.02049765185185
sub-1038	study	face	study	BC	Remembered	Right	Sub	HC	124	-2.07285225806452
sub-1038	study	face	study	BC	Remembered	Right	CA23DG	HC	250	-2.8915705
sub-1038	study	face	study	BC	Remembered	Right	Hipp Tail	HC	79	3.4616809113924
sub-1038	study	face	study	BC	Remembered	Right	PHC	MTL	559	21.124490078712
sub-1038	study	face	study	BC	Remembered	Right	alERC	MTL	248	1.52189523790323
sub-1038	study	face	study	BC	Remembered	Right	PRC	MTL	487	9.93473307186858
sub-1038	study	face	study	BC	Remembered	Right	pmERC	MTL	87	7.33632186206897
sub-1038	study	face	study	BC	Remembered	Left	CA1	HC	119	1.82792761344538
sub-1038	study	face	study	BC	Remembered	Left	Hipp Tail	HC	99	-1.3058878989899
sub-1038	study	face	study	BC	Remembered	Left	Sub	HC	109	-1.34067981651376
sub-1038	study	face	study	BC	Remembered	Left	CA23DG	HC	227	-0.495466889867841
sub-1038	study	face	study	BC	Remembered	Left	PRC	MTL	678	4.95437561504425
sub-1038	study	face	study	BC	Remembered	Left	alERC	MTL	149	-0.133840677852349
sub-1038	study	face	study	BC	Remembered	Left	PHC	MTL	513	10.0038871384016
sub-1038	study	face	study	BC	Remembered	Left	pmERC	MTL	91	1.70972642857143
sub-1038	study	face	study	BC	Remembered	Left	Ant Hipp Head	HC	92	2.83600569565217
sub-1038	test	face	dir	test	Correct	Right	Ant Hipp Head	HC	50	-3.72342304
sub-1038	test	face	dir	test	Correct	Right	CA1	HC	135	-5.74091511851852
sub-1038	test	face	dir	test	Correct	Right	Sub	HC	124	-3.48276229032258
sub-1038	test	face	dir	test	Correct	Right	CA23DG	HC	250	-6.567898148
sub-1038	test	face	dir	test	Correct	Right	Hipp Tail	HC	79	2.57446518987342
sub-1038	test	face	dir	test	Correct	Right	PHC	MTL	559	14.041325332737
sub-1038	test	face	dir	test	Correct	Right	alERC	MTL	248	-1.41815050806452
sub-1038	test	face	dir	test	Correct	Right	PRC	MTL	487	6.54178968788501
sub-1038	test	face	dir	test	Correct	Right	pmERC	MTL	87	-5.33094634482759
sub-1038	test	face	dir	test	Correct	Left	CA1	HC	119	-1.11988092436975
sub-1038	test	face	dir	test	Correct	Left	Hipp Tail	HC	99	-2.26289528282828
sub-1038	test	face	dir	test	Correct	Left	Sub	HC	109	-3.75203155045872
sub-1038	test	face	dir	test	Correct	Left	CA23DG	HC	227	-6.02547690748899
sub-1038	test	face	dir	test	Correct	Left	PRC	MTL	678	4.8322532920354
sub-1038	test	face	dir	test	Correct	Left	alERC	MTL	149	-1.66146257718121
sub-1038	test	face	dir	test	Correct	Left	PHC	MTL	513	5.03167325341131
sub-1038	test	face	dir	test	Correct	Left	pmERC	MTL	91	-2.87175038461538
sub-1038	test	face	dir	test	Correct	Left	Ant Hipp Head	HC	92	-3.35872758695652
sub-1038	test	face	dir	test	Incorrect	Right	Ant Hipp Head	HC	50	-3.96976578
sub-1038	test	face	dir	test	Incorrect	Right	CA1	HC	135	-4.54538886666667
sub-1038	test	face	dir	test	Incorrect	Right	Sub	HC	124	-3.47291496774194
sub-1038	test	face	dir	test	Incorrect	Right	CA23DG	HC	250	-4.390672008
sub-1038	test	face	dir	test	Incorrect	Right	Hipp Tail	HC	79	6.31044493670886
sub-1038	test	face	dir	test	Incorrect	Right	PHC	MTL	559	19.9181797745975
sub-1038	test	face	dir	test	Incorrect	Right	alERC	MTL	248	2.44759649193548
sub-1038	test	face	dir	test	Incorrect	Right	PRC	MTL	487	5.51724128336756
sub-1038	test	face	dir	test	Incorrect	Right	pmERC	MTL	87	-8.06421045977011
sub-1038	test	face	dir	test	Incorrect	Left	CA1	HC	119	0.71357187394958
sub-1038	test	face	dir	test	Incorrect	Left	Hipp Tail	HC	99	-0.368601848484849
sub-1038	test	face	dir	test	Incorrect	Left	Sub	HC	109	-4.14832179816514
sub-1038	test	face	dir	test	Incorrect	Left	CA23DG	HC	227	-6.36205162995595
sub-1038	test	face	dir	test	Incorrect	Left	PRC	MTL	678	6.61935858112094
sub-1038	test	face	dir	test	Incorrect	Left	alERC	MTL	149	-4.01089367114094
sub-1038	test	face	dir	test	Incorrect	Left	PHC	MTL	513	6.86666560818713
sub-1038	test	face	dir	test	Incorrect	Left	pmERC	MTL	91	-6.19206550549451
sub-1038	test	face	dir	test	Incorrect	Left	Ant Hipp Head	HC	92	-5.76028156521739
sub-1038	test	face	indir	test	Correct	Right	Ant Hipp Head	HC	50	-3.32252924
sub-1038	test	face	indir	test	Correct	Right	CA1	HC	135	-5.97530259259259
sub-1038	test	face	indir	test	Correct	Right	Sub	HC	124	-0.764562225806452
sub-1038	test	face	indir	test	Correct	Right	CA23DG	HC	250	-7.601533364
sub-1038	test	face	indir	test	Correct	Right	Hipp Tail	HC	79	5.63897493670886
sub-1038	test	face	indir	test	Correct	Right	PHC	MTL	559	24.4540722504472
sub-1038	test	face	indir	test	Correct	Right	alERC	MTL	248	1.48893896774194
sub-1038	test	face	indir	test	Correct	Right	PRC	MTL	487	8.10614823613963
sub-1038	test	face	indir	test	Correct	Right	pmERC	MTL	87	1.81100422988506
sub-1038	test	face	indir	test	Correct	Left	CA1	HC	119	3.01104095798319
sub-1038	test	face	indir	test	Correct	Left	Hipp Tail	HC	99	-1.09068882828283
sub-1038	test	face	indir	test	Correct	Left	Sub	HC	109	1.33359551376147
sub-1038	test	face	indir	test	Correct	Left	CA23DG	HC	227	0.778048572687225
sub-1038	test	face	indir	test	Correct	Left	PRC	MTL	678	8.79024674778761
sub-1038	test	face	indir	test	Correct	Left	alERC	MTL	149	4.9102562147651
sub-1038	test	face	indir	test	Correct	Left	PHC	MTL	513	11.7328055653021
sub-1038	test	face	indir	test	Correct	Left	pmERC	MTL	91	-5.34981149450549
sub-1038	test	face	indir	test	Correct	Left	Ant Hipp Head	HC	92	3.70656283695652
sub-1038	test	face	indir	test	Incorrect	Right	Ant Hipp Head	HC	50	-4.6773371
sub-1038	test	face	indir	test	Incorrect	Right	CA1	HC	135	-3.8972658
sub-1038	test	face	indir	test	Incorrect	Right	Sub	HC	124	-1.57338607258065
sub-1038	test	face	indir	test	Incorrect	Right	CA23DG	HC	250	-4.377716612
sub-1038	test	face	indir	test	Incorrect	Right	Hipp Tail	HC	79	1.50088902531646
sub-1038	test	face	indir	test	Incorrect	Right	PHC	MTL	559	24.7259505223614
sub-1038	test	face	indir	test	Incorrect	Right	alERC	MTL	248	2.9267264233871
sub-1038	test	face	indir	test	Incorrect	Right	PRC	MTL	487	9.58773600410678
sub-1038	test	face	indir	test	Incorrect	Right	pmERC	MTL	87	7.26968611494253
sub-1038	test	face	indir	test	Incorrect	Left	CA1	HC	119	-2.4515656302521
sub-1038	test	face	indir	test	Incorrect	Left	Hipp Tail	HC	99	2.74654556565657
sub-1038	test	face	indir	test	Incorrect	Left	Sub	HC	109	-0.885533247706422
sub-1038	test	face	indir	test	Incorrect	Left	CA23DG	HC	227	-3.54366961674009
sub-1038	test	face	indir	test	Incorrect	Left	PRC	MTL	678	6.68219003539823
sub-1038	test	face	indir	test	Incorrect	Left	alERC	MTL	149	0.662064449664429
sub-1038	test	face	indir	test	Incorrect	Left	PHC	MTL	513	11.7067325360624
sub-1038	test	face	indir	test	Incorrect	Left	pmERC	MTL	91	-4.56546202197802
sub-1038	test	face	indir	test	Incorrect	Left	Ant Hipp Head	HC	92	2.83516864130435
sub-1038	study	scene	study	AB	Forgotten	Right	Ant Hipp Head	HC	50	14.1223924
sub-1038	study	scene	study	AB	Forgotten	Right	CA1	HC	135	1.29845224444444
sub-1038	study	scene	study	AB	Forgotten	Right	Sub	HC	124	10.2102287903226
sub-1038	study	scene	study	AB	Forgotten	Right	CA23DG	HC	250	11.051830368
sub-1038	study	scene	study	AB	Forgotten	Right	Hipp Tail	HC	79	10.8753986202532
sub-1038	study	scene	study	AB	Forgotten	Right	PHC	MTL	559	49.5302676905188
sub-1038	study	scene	study	AB	Forgotten	Right	alERC	MTL	248	3.79150013709677
sub-1038	study	scene	study	AB	Forgotten	Right	PRC	MTL	487	9.89075126488706
sub-1038	study	scene	study	AB	Forgotten	Right	pmERC	MTL	87	14.6659264367816
sub-1038	study	scene	study	AB	Forgotten	Left	CA1	HC	119	4.07384938655462
sub-1038	study	scene	study	AB	Forgotten	Left	Hipp Tail	HC	99	2.37549857575758
sub-1038	study	scene	study	AB	Forgotten	Left	Sub	HC	109	5.62244691743119
sub-1038	study	scene	study	AB	Forgotten	Left	CA23DG	HC	227	12.0038084889868
sub-1038	study	scene	study	AB	Forgotten	Left	PRC	MTL	678	10.8503282035398
sub-1038	study	scene	study	AB	Forgotten	Left	alERC	MTL	149	6.93709989261745
