block	trial	phase	pairtype	category	pairnum	fix_x_pos	fix_y_pos	fix_start_time	fix_end_time	fix_dwell_time	ia_side	ia_item_category	ia_item_type
1	1	study	AB	Scene	6	235.7	460.7	2384	2691	307	Left	Scene	Linking
1	1	study	AB	Scene	6	732.2	455	2734	3292	558	Right	Object	Unique
1	1	study	AB	Scene	6	238	483.6	3342	3855	513	Left	Scene	Linking
1	1	study	AB	Scene	6	170.7	481.9	3879	4034	155	Left	Scene	Linking
1	1	study	AB	Scene	6	197.1	433.5	4256	4888	632	Left	Scene	Linking
1	2	study	AB	Scene	7	265	372.2	2045	2288	243	Left	Object	Unique
1	2	study	AB	Scene	7	786.2	416	2332	2927	595	Right	Scene	Linking
1	2	study	AB	Scene	7	242.9	372.4	2979	3376	397	Left	Object	Unique
1	2	study	AB	Scene	7	314.9	382.1	3397	3666	269	Left	Object	Unique
1	2	study	AB	Scene	7	755.9	385.7	3714	4310	596	Right	Scene	Linking
1	2	study	AB	Scene	7	817.9	444	4330	4684	354	Right	Scene	Linking
1	3	study	AB	Scene	3	269.1	372.1	6059	6485	426	Left	Scene	Linking
1	3	study	AB	Scene	3	784.1	378.5	6535	6838	303	Right	Object	Unique
1	3	study	AB	Scene	3	224.1	383.3	6885	7396	511	Left	Scene	Linking
1	3	study	AB	Scene	3	269.3	361.1	7416	7774	358	Left	Scene	Linking
1	3	study	AB	Scene	3	183.3	436.8	7801	8083	282	Left	Scene	Linking
1	3	study	AB	Scene	3	757.6	417.3	8142	8687	545	Right	Object	Unique
1	4	study	AB	Scene	1	283.2	369.3	2022	2234	212	Left	Object	Unique
1	4	study	AB	Scene	1	786.8	393	2278	2850	572	Right	Scene	Linking
1	4	study	AB	Scene	1	746.7	393	2869	3131	262	Right	Scene	Linking
1	4	study	AB	Scene	1	253.6	423.7	3182	3404	222	Left	Object	Unique
1	4	study	AB	Scene	1	270.5	403.5	3422	3547	125	Left	Object	Unique
1	5	study	AB	Scene	2	266.6	376.8	5991	6768	777	Left	Scene	Linking
1	5	study	AB	Scene	2	774.4	343.1	7269	7559	290	Right	Object	Unique
1	6	study	AB	Scene	4	281.9	373.3	1947	2129	182	Left	Object	Unique
1	6	study	AB	Scene	4	769.9	412.2	2175	2517	342	Right	Scene	Linking
1	6	study	AB	Scene	4	845.5	421.5	2537	3095	558	Right	Scene	Linking
1	6	study	AB	Scene	4	656.2	452.2	3130	3240	110	Right	Scene	Linking
1	6	study	AB	Scene	4	240.3	400.4	3288	3660	372	Left	Object	Unique
